Chunk_ID,Size_Bytes,SignTime_uS,VerifyTime_uS,Valid
346,4096,116,302.70,True
347,4096,149,461.00,True
348,4096,123,122.20,True
349,4096,127,469.50,True
350,4096,131,435.20,True
351,4096,131,449.60,True
352,4096,132,271.00,True
353,4096,719,461.50,True
354,4096,132,361.00,True
355,4096,124,276.70,True
356,4096,132,159.90,True
357,4096,129,233.80,True
358,4096,119,160.70,True
359,4096,96,282.80,True
360,4096,124,342.10,True
361,4096,129,440.20,True
362,4096,110,272.60,True
363,4096,134,526.60,True
364,4096,128,250.20,True
365,4096,138,390.30,True
366,4096,131,379.30,True
367,4096,129,195.30,True
368,4096,111,359.20,True
369,4096,130,457.80,True
370,4096,119,402.50,True
371,4096,94,329.00,True
372,4096,93,279.90,True
373,4096,95,278.80,True
374,4096,92,107.20,True
375,4096,92,142.10,True
376,4096,91,127.60,True
377,4096,92,403.10,True
378,4096,130,160.80,True
379,4096,134,394.10,True
380,4096,148,130.00,True
381,4096,159,152.10,True
382,4096,129,405.60,True
383,4096,135,499.70,True
384,4096,131,311.80,True
385,4096,130,343.30,True
386,4096,128,145.80,True
387,4096,2165,541.20,True
388,4096,129,184.80,True
389,4096,131,279.00,True
390,4096,132,228.10,True
391,4096,134,459.00,True
392,4096,130,342.60,True
393,4096,96,558.80,True
394,4096,129,132.50,True
395,4096,92,593.80,True
396,4096,128,268.80,True
397,4096,4803,357.30,True
398,4096,144,357.30,True
399,4096,93,388.60,True
400,4096,133,159.10,True
401,4096,108,197.20,True
402,4096,134,162.60,True
403,4096,96,223.40,True
404,4096,134,133.40,True
405,4096,142,202.50,True
406,4096,130,328.80,True
407,4096,128,446.20,True
408,4096,131,137.00,True
409,4096,128,590.70,True
410,4096,113,133.90,True
411,4096,126,161.40,True
412,4096,136,266.90,True
413,4096,135,334.30,True
414,4096,3190,237.70,True
415,4096,132,448.40,True
416,4096,127,326.60,True
417,4096,131,521.80,True
418,4096,148,270.00,True
419,4096,3814,423.70,True
420,4096,103,361.80,True
421,4096,130,411.30,True
422,4096,113,280.90,True
423,4096,133,451.00,True
424,4096,126,138.90,True
425,4096,144,325.00,True
426,4096,122,358.70,True
427,4096,141,524.20,True
428,4096,129,343.80,True
429,4096,144,448.00,True
430,4096,126,330.00,True
431,4096,97,117.90,True
432,4096,92,122.50,True
433,4096,91,136.00,True
434,4096,113,105.00,True
435,4096,97,118.50,True
436,4096,93,109.20,True
437,4096,94,241.20,True
438,4096,140,338.40,True
439,4096,127,340.60,True
440,4096,120,426.10,True
441,4096,133,432.80,True
442,4096,132,277.40,True
443,4096,130,418.10,True
444,4096,146,273.50,True
445,4096,110,488.10,True
446,4096,139,329.70,True
447,4096,122,515.80,True
448,4096,145,358.40,True
449,4096,142,468.20,True
450,4096,142,339.00,True
451,4096,136,223.50,True
452,4096,131,362.70,True
453,4096,133,285.80,True
454,4096,120,305.20,True
455,4096,136,206.70,True
456,4096,97,370.10,True
457,4096,143,501.40,True
458,4096,152,185.10,True
459,4096,138,182.00,True
460,4096,114,149.20,True
461,4096,132,333.80,True
462,4096,136,135.30,True
463,4096,196,272.80,True
464,4096,143,278.00,True
465,4096,109,303.40,True
466,4096,136,191.90,True
467,4096,111,618.20,True
468,4096,144,364.00,True
469,4096,116,202.00,True
470,4096,133,437.00,True
471,4096,116,233.10,True
472,4096,140,263.70,True
473,4096,115,299.00,True
474,4096,144,173.30,True
475,4096,134,525.60,True
476,4096,194,143.90,True
477,4096,158,217.30,True
478,4096,114,136.40,True
479,4096,137,156.80,True
480,4096,114,363.10,True
481,4096,131,360.90,True
482,4096,120,135.70,True
483,4096,139,196.10,True
484,4096,122,300.80,True
485,4096,136,329.30,True
486,4096,178,323.50,True
487,4096,136,301.60,True
488,4096,105,144.70,True
489,4096,141,125.90,True
490,4096,128,105.20,True
491,4096,100,117.20,True
492,4096,93,104.00,True
493,4096,94,118.00,True
494,4096,92,104.70,True
495,4096,91,130.30,True
496,4096,90,114.20,True
497,4096,88,200.60,True
498,4096,143,134.80,True
499,4096,134,275.90,True
500,4096,136,341.10,True
501,4096,142,231.70,True
502,4096,148,266.20,True
503,4096,146,299.60,True
504,4096,135,331.90,True
505,4096,108,247.90,True
506,4096,139,141.20,True
507,4096,124,146.50,True
508,4096,132,351.10,True
509,4096,187,296.00,True
510,4096,139,272.90,True
511,4096,218,229.30,True
512,4096,133,104.90,True
513,4096,115,121.50,True
514,4096,134,128.80,True
515,4096,217,166.10,True
516,4096,135,268.80,True
517,4096,3412,283.90,True
518,4096,140,154.90,True
519,4096,109,181.90,True
520,4096,92,379.90,True
521,4096,135,520.40,True
522,4096,112,128.50,True
523,4096,143,331.40,True
524,4096,126,372.40,True
525,4096,135,545.90,True
526,4096,133,129.90,True
527,4096,140,350.50,True
528,4096,109,388.90,True
529,4096,139,408.10,True
530,4096,168,260.50,True
531,4096,136,398.60,True
532,4096,97,390.30,True
533,4096,131,331.90,True
534,4096,4697,127.60,True
535,4096,137,446.80,True
536,4096,190,265.00,True
537,4096,140,458.40,True
538,4096,119,388.20,True
539,4096,141,414.20,True
540,4096,104,319.80,True
541,4096,143,295.50,True
542,4096,124,493.20,True
543,4096,143,465.80,True
544,4096,96,292.00,True
545,4096,135,185.70,True
546,4096,94,111.80,True
547,4096,90,276.40,True
548,4096,134,298.70,True
549,4096,143,241.20,True
550,4096,117,412.80,True
551,4096,134,238.50,True
552,4096,217,137.40,True
553,4096,142,160.80,True
554,4096,102,105.70,True
555,4096,92,150.40,True
556,4096,90,236.90,True
557,4096,92,259.30,True
558,4096,90,309.00,True
559,4096,89,136.90,True
560,4096,90,105.50,True
561,4096,89,411.10,True
562,4096,135,165.10,True
563,4096,131,187.00,True
564,4096,96,110.60,True
565,4096,137,201.10,True
566,4096,130,347.00,True
567,4096,121,395.00,True
568,4096,129,145.00,True
569,4096,99,510.70,True
570,4096,134,367.80,True
571,4096,132,397.30,True
572,4096,120,129.80,True
573,4096,131,267.00,True
574,4096,236,129.50,True
575,4096,127,465.50,True
576,4096,182,431.90,True
577,4096,132,452.10,True
578,4096,135,322.60,True
579,4096,128,346.20,True
580,4096,135,361.50,True
581,4096,97,187.60,True
582,4096,131,225.30,True
583,4096,114,507.10,True
584,4096,130,330.30,True
585,4096,120,516.80,True
586,4096,131,135.90,True
587,4096,193,613.60,True
588,4096,136,166.20,True
589,4096,137,508.40,True
590,4096,131,359.70,True
591,4096,93,191.00,True
592,4096,130,108.40,True
593,4096,116,118.80,True
594,4096,128,180.10,True
595,4096,96,297.10,True
596,4096,133,266.70,True
597,4096,222,308.90,True
598,4096,129,266.70,True
599,4096,174,304.00,True
600,4096,134,360.20,True
601,4096,114,459.30,True
602,4096,130,286.70,True
603,4096,122,545.90,True
604,4096,133,268.50,True
605,4096,94,436.90,True
606,4096,131,259.20,True
607,4096,191,226.10,True
608,4096,130,141.10,True
609,4096,112,182.00,True
610,4096,135,284.40,True
611,4096,5159,460.00,True
612,4096,130,260.00,True
613,4096,94,290.30,True
614,4096,90,357.60,True
615,4096,136,399.40,True
616,4096,121,241.80,True
617,4096,95,260.30,True
618,4096,92,224.20,True
619,4096,100,419.40,True
620,4096,93,166.10,True
621,4096,91,118.30,True
622,4096,91,105.80,True
623,4096,90,115.70,True
624,4096,90,106.20,True
625,4096,90,125.50,True
626,4096,130,272.70,True
627,4096,130,403.40,True
628,4096,199,132.10,True
629,4096,129,470.80,True
630,4096,134,133.80,True
631,4096,95,341.50,True
632,4096,132,350.00,True
633,4096,95,334.70,True
634,4096,131,358.20,True
635,4096,134,466.70,True
636,4096,125,286.00,True
637,4096,97,319.50,True
638,4096,129,193.90,True
639,4096,187,466.10,True
640,4096,131,362.50,True
641,4096,123,208.70,True
642,4096,129,341.20,True
643,4096,2601,318.00,True
644,4096,126,168.00,True
645,4096,133,198.10,True
646,4096,119,282.30,True
647,4096,137,432.60,True
648,4096,94,163.40,True
649,4096,132,229.60,True
650,4096,144,176.80,True
651,4096,131,377.80,True
652,4096,204,139.20,True
653,4096,133,213.70,True
654,4096,198,119.90,True
655,4096,132,174.90,True
656,4096,120,280.20,True
657,4096,154,387.70,True
658,4096,118,332.80,True
659,4096,132,517.80,True
660,4096,101,109.30,True
661,4096,134,676.00,True
662,4096,103,116.20,True
663,4096,135,123.60,True
664,4096,110,455.90,True
665,4096,141,186.80,True
666,4096,114,368.00,True
667,4096,141,740.60,True
668,4096,133,134.90,True
669,4096,100,344.70,True
670,4096,139,385.50,True
671,4096,111,186.90,True
672,4096,138,290.70,True
673,4096,114,310.40,True
674,4096,131,160.50,True
675,4096,108,363.80,True
676,4096,132,279.60,True
677,4096,98,227.90,True
678,4096,137,193.70,True
679,4096,112,258.20,True
680,4096,100,261.70,True
681,4096,98,202.90,True
682,4096,98,104.10,True
683,4096,96,128.20,True
684,4096,97,104.00,True
685,4096,96,113.40,True
686,4096,95,104.60,True
687,4096,99,115.30,True
688,4096,95,163.80,True
689,4096,142,360.40,True
690,4096,135,362.50,True
691,4096,136,271.60,True
692,4096,100,170.60,True
693,4096,133,277.00,True
694,4096,133,139.10,True
695,4096,97,164.50,True
696,4096,133,359.30,True
697,4096,201,360.90,True
698,4096,113,443.40,True
699,4096,147,177.40,True
700,4096,105,293.50,True
701,4096,168,360.50,True
702,4096,116,132.10,True
703,4096,143,158.90,True
704,4096,114,108.70,True
705,4096,134,231.40,True
706,4096,107,131.50,True
707,4096,143,169.40,True
708,4096,111,143.80,True
709,4096,132,158.50,True
710,4096,98,296.30,True
711,4096,141,325.40,True
712,4096,111,269.00,True
713,4096,100,274.60,True
714,4096,138,349.30,True
715,4096,112,418.10,True
716,4096,134,365.30,True
717,4096,115,340.60,True
718,4096,139,238.30,True
719,4096,110,482.10,True
720,4096,144,362.10,True
721,4096,110,181.40,True
722,4096,136,111.90,True
723,4096,118,401.20,True
724,4096,134,240.00,True
725,4096,100,183.90,True
726,4096,143,111.40,True
727,4096,110,118.70,True
728,4096,137,115.30,True
729,4096,114,132.40,True
730,4096,136,105.70,True
731,4096,104,311.30,True
732,4096,96,251.30,True
733,4096,133,175.30,True
734,4096,98,133.50,True
735,4096,145,391.40,True
736,4096,204,237.80,True
737,4096,158,140.80,True
738,4096,112,104.40,True
739,4096,133,115.20,True
740,4096,98,271.60,True
741,4096,135,303.90,True
742,4096,102,238.80,True
743,4096,131,334.40,True
744,4096,98,242.20,True
745,4096,89,165.10,True
746,4096,88,140.80,True
747,4096,88,193.70,True
748,4096,87,122.50,True
749,4096,87,152.80,True
750,4096,87,308.70,True
751,4096,133,370.50,True
752,4096,138,309.30,True
753,4096,132,329.00,True
754,4096,176,137.60,True
755,4096,109,223.20,True
756,4096,146,269.10,True
757,4096,113,429.40,True
758,4096,136,380.90,True
759,4096,138,315.90,True
760,4096,111,521.20,True
761,4096,141,642.60,True
762,4096,110,130.30,True
763,4096,143,219.40,True
764,4096,113,138.10,True
765,4096,138,145.10,True
766,4096,112,132.80,True
767,4096,234,181.70,True
768,4096,214,142.10,True
769,4096,143,451.10,True
770,4096,210,363.00,True
771,4096,105,369.80,True
772,4096,145,194.80,True
773,4096,111,425.50,True
774,4096,205,322.10,True
775,4096,206,271.50,True
776,4096,132,398.00,True
777,4096,98,328.60,True
778,4096,146,130.50,True
779,4096,176,226.10,True
780,4096,147,323.90,True
781,4096,118,188.10,True
782,4096,134,279.20,True
783,4096,138,349.70,True
784,4096,101,235.30,True
785,4096,145,273.90,True
786,4096,114,129.60,True
787,4096,144,594.00,True
788,4096,115,134.20,True
789,4096,135,237.20,True
790,4096,93,466.40,True
791,4096,192,243.80,True
792,4096,110,129.10,True
793,4096,196,206.50,True
794,4096,111,378.00,True
795,4096,227,438.40,True
796,4096,112,130.90,True
797,4096,141,479.80,True
798,4096,115,117.40,True
799,4096,139,130.60,True
800,4096,111,121.70,True
801,4096,139,195.30,True
802,4096,140,129.20,True
803,4096,139,187.40,True
804,4096,122,130.30,True
805,4096,98,141.80,True
806,4096,93,133.40,True
807,4096,97,175.30,True
808,4096,93,106.50,True
809,4096,90,132.50,True
810,4096,91,258.80,True
811,4096,89,301.00,True
812,4096,90,252.00,True
813,4096,89,269.40,True
814,4096,125,337.30,True
815,4096,131,482.30,True
816,4096,132,306.30,True
817,4096,133,184.40,True
818,4096,136,439.70,True
819,4096,133,336.30,True
820,4096,130,399.40,True
821,4096,186,197.70,True
822,4096,130,106.00,True
823,4096,129,116.00,True
824,4096,192,104.90,True
825,4096,131,384.90,True
826,4096,327,236.00,True
827,4096,130,224.60,True
828,4096,190,105.30,True
829,4096,132,178.80,True
830,4096,206,141.50,True
831,4096,130,346.90,True
832,4096,117,259.40,True
833,4096,130,337.30,True
834,4096,398,342.60,True
835,4096,128,550.80,True
836,4096,93,369.20,True
837,4096,130,458.00,True
838,4096,185,313.30,True
839,4096,97,458.00,True
840,4096,131,348.50,True
841,4096,310,156.80,True
842,4096,131,107.00,True
843,4096,127,117.50,True
844,4096,136,266.70,True
845,4096,99,301.10,True
846,4096,128,109.70,True
847,4096,193,139.60,True
848,4096,135,114.30,True
849,4096,414,118.30,True
850,4096,132,343.90,True
851,4096,193,334.90,True
852,4096,129,163.40,True
853,4096,184,188.30,True
854,4096,128,196.10,True
855,4096,191,426.90,True
856,4096,133,267.60,True
857,4096,197,528.30,True
858,4096,130,128.70,True
859,4096,1183,170.90,True
860,4096,129,108.30,True
861,4096,101,124.30,True
862,4096,128,243.50,True
863,4096,92,187.10,True
864,4096,134,186.20,True
865,4096,129,384.00,True
866,4096,129,422.10,True
867,4096,132,429.20,True
868,4096,198,300.60,True
869,4096,101,393.60,True
870,4096,97,260.50,True
871,4096,95,233.00,True
872,4096,93,106.80,True
873,4096,92,116.50,True
874,4096,92,103.60,True
875,4096,92,137.00,True
876,4096,133,419.50,True
877,4096,135,439.30,True
878,4096,136,397.90,True
879,4096,136,193.40,True
880,4096,132,171.30,True
881,4096,122,504.80,True
882,4096,134,313.60,True
883,4096,134,456.70,True
884,4096,134,475.00,True
885,4096,133,183.80,True
886,4096,118,362.80,True
887,4096,129,336.80,True
888,4096,96,317.40,True
889,4096,133,440.90,True
890,4096,129,335.10,True
891,4096,134,378.10,True
892,4096,133,387.80,True
893,4096,3755,330.90,True
894,4096,133,303.60,True
895,4096,136,471.00,True
896,4096,134,264.30,True
897,4096,145,183.70,True
898,4096,133,179.50,True
899,4096,167,291.90,True
900,4096,132,629.10,True
901,4096,110,434.30,True
902,4096,131,133.40,True
903,4096,1765,188.10,True
904,4096,135,140.80,True
905,4096,209,187.20,True
906,4096,129,138.10,True
907,4096,234,266.90,True
908,4096,135,365.80,True
909,4096,120,608.50,True
910,4096,126,272.70,True
911,4096,99,456.70,True
912,4096,135,215.60,True
913,4096,107,339.40,True
914,4096,138,268.50,True
915,4096,96,336.60,True
916,4096,200,376.10,True
917,4096,111,205.10,True
918,4096,94,116.70,True
919,4096,197,499.00,True
920,4096,118,153.40,True
921,4096,144,183.70,True
922,4096,115,174.80,True
923,4096,3389,332.80,True
924,4096,135,340.50,True
925,4096,132,327.90,True
926,4096,109,248.40,True
927,4096,152,328.20,True
928,4096,111,406.30,True
929,4096,144,282.80,True
930,4096,98,108.30,True
931,4096,91,183.20,True
932,4096,91,108.80,True
933,4096,90,119.90,True
934,4096,89,105.80,True
935,4096,89,121.10,True
936,4096,89,105.90,True
937,4096,89,340.00,True
938,4096,141,265.40,True
939,4096,141,484.80,True
940,4096,113,226.40,True
941,4096,140,416.80,True
942,4096,124,426.40,True
943,4096,148,454.20,True
944,4096,133,378.30,True
945,4096,121,363.10,True
946,4096,136,147.30,True
947,4096,117,678.20,True
948,4096,136,261.00,True
949,4096,120,181.50,True
950,4096,137,413.30,True
951,4096,136,336.40,True
952,4096,145,424.50,True
953,4096,98,434.10,True
954,4096,150,208.70,True
955,4096,120,233.80,True
956,4096,144,443.80,True
957,4096,101,197.70,True
958,4096,213,418.80,True
959,4096,141,214.50,True
960,4096,109,170.00,True
961,4096,227,185.90,True
962,4096,99,286.10,True
963,4096,161,417.50,True
964,4096,105,146.50,True
965,4096,131,462.00,True
966,4096,111,341.10,True
967,4096,131,293.60,True
968,4096,99,367.30,True
969,4096,141,213.50,True
970,4096,95,135.50,True
971,4096,165,478.50,True
972,4096,3785,170.50,True
973,4096,145,259.30,True
974,4096,94,174.70,True
975,4096,137,203.90,True
976,4096,99,364.60,True
977,4096,142,187.00,True
978,4096,96,163.00,True
979,4096,140,445.50,True
980,4096,96,358.80,True
981,4096,139,180.90,True
982,4096,143,273.00,True
983,4096,98,346.00,True
984,4096,144,359.30,True
985,4096,95,183.00,True
986,4096,141,469.60,True
987,4096,99,433.40,True
988,4096,133,133.40,True
989,4096,93,542.90,True
990,4096,119,164.70,True
991,4096,114,198.80,True
992,4096,96,142.70,True
993,4096,91,170.80,True
994,4096,90,138.50,True
995,4096,89,226.40,True
996,4096,89,143.90,True
997,4096,89,200.40,True
998,4096,90,142.50,True
999,4096,89,168.60,True
1000,4096,90,232.30,True
1001,4096,133,183.20,True
1002,4096,143,487.40,True
1003,4096,122,500.60,True
1004,4096,146,386.50,True
1005,4096,141,450.20,True
1006,4096,96,375.10,True
1007,4096,142,448.30,True
1008,4096,139,352.70,True
1009,4096,94,457.20,True
1010,4096,134,133.40,True
1011,4096,95,437.70,True
1012,4096,146,433.10,True
1013,4096,102,463.90,True
1014,4096,146,266.20,True
1015,4096,112,183.60,True
1016,4096,163,130.50,True
1017,4096,204,191.00,True
1018,4096,135,362.30,True
1019,4096,189,390.60,True
1020,4096,130,164.70,True
1021,4096,111,330.20,True
1022,4096,133,363.30,True
1023,4096,108,456.70,True
1024,4096,133,308.50,True
1025,4096,117,486.80,True
1026,4096,137,177.80,True
1027,4096,192,485.40,True
1028,4096,137,268.40,True
1029,4096,121,237.50,True
1030,4096,140,387.80,True
1031,4096,122,205.90,True
1032,4096,134,161.90,True
1033,4096,127,175.50,True
1034,4096,102,264.00,True
1035,4096,132,323.30,True
1036,4096,112,150.90,True
1037,4096,127,182.90,True
1038,4096,112,308.40,True
1039,4096,134,222.70,True
1040,4096,2542,147.00,True
1041,4096,141,184.30,True
1042,4096,128,356.30,True
1043,4096,134,195.70,True
1044,4096,208,345.90,True
1045,4096,136,303.50,True
1046,4096,104,162.60,True
1047,4096,133,480.80,True
1048,4096,109,353.80,True
1049,4096,134,180.20,True
1050,4096,179,287.40,True
1051,4096,142,205.50,True
1052,4096,134,290.90,True
1053,4096,135,221.60,True
1054,4096,122,395.00,True
1055,4096,142,456.50,True
1056,4096,175,125.40,True
1057,4096,98,234.10,True
1058,4096,93,253.30,True
1059,4096,94,337.00,True
1060,4096,92,111.00,True
1061,4096,91,161.40,True
1062,4096,91,106.20,True
1063,4096,90,439.90,True
1064,4096,136,330.20,True
