Chunk_ID,Size_Bytes,SignTime_uS,VerifyTime_uS,Valid
78,4096,96,360.30,True
79,4096,134,444.30,True
80,4096,94,279.20,True
81,4096,142,178.90,True
82,4096,92,132.00,True
83,4096,136,638.50,True
84,4096,94,320.60,True
85,4096,126,532.50,True
86,4096,93,241.80,True
87,4096,130,367.00,True
88,4096,123,261.80,True
89,4096,137,438.70,True
90,4096,139,118.20,True
91,4096,129,183.70,True
92,4096,94,364.70,True
93,4096,130,340.10,True
94,4096,128,259.50,True
95,4096,127,186.10,True
96,4096,93,342.20,True
97,4096,131,246.40,True
98,4096,132,115.30,True
99,4096,132,386.30,True
100,4096,129,271.10,True
101,4096,129,269.40,True
102,4096,92,143.90,True
103,4096,136,200.30,True
104,4096,97,124.30,True
105,4096,130,332.50,True
106,4096,95,245.80,True
107,4096,131,226.00,True
108,4096,96,208.90,True
109,4096,90,406.40,True
110,4096,128,342.30,True
111,4096,95,295.50,True
112,4096,89,118.60,True
113,4096,131,373.60,True
114,4096,95,236.40,True
115,4096,90,361.50,True
116,4096,129,267.30,True
117,4096,93,327.10,True
118,4096,89,251.80,True
119,4096,128,457.60,True
120,4096,91,326.30,True
121,4096,91,335.90,True
122,4096,132,206.90,True
123,4096,94,552.60,True
124,4096,90,167.70,True
125,4096,88,119.20,True
126,4096,88,104.90,True
127,4096,89,128.60,True
128,4096,89,106.50,True
129,4096,87,116.20,True
130,4096,88,340.20,True
131,4096,131,577.70,True
132,4096,128,364.20,True
133,4096,130,234.60,True
134,4096,92,362.20,True
135,4096,134,471.10,True
136,4096,133,266.60,True
137,4096,128,617.10,True
138,4096,140,359.10,True
139,4096,129,479.10,True
140,4096,108,426.10,True
141,4096,159,454.20,True
142,4096,99,358.20,True
143,4096,137,448.00,True
144,4096,95,176.80,True
145,4096,139,480.20,True
146,4096,97,285.40,True
147,4096,136,222.00,True
148,4096,93,266.60,True
149,4096,144,408.10,True
150,4096,3505,140.30,True
151,4096,138,269.70,True
152,4096,103,172.50,True
153,4096,131,247.10,True
154,4096,101,266.50,True
155,4096,135,478.00,True
156,4096,100,159.80,True
157,4096,213,438.80,True
158,4096,106,472.20,True
159,4096,187,507.50,True
160,4096,100,169.30,True
161,4096,197,616.80,True
162,4096,98,131.00,True
163,4096,131,181.10,True
164,4096,131,271.40,True
165,4096,93,309.10,True
166,4096,131,129.50,True
167,4096,99,237.10,True
168,4096,187,131.50,True
169,4096,99,322.60,True
170,4096,132,153.90,True
171,4096,92,460.60,True
172,4096,155,520.30,True
173,4096,140,480.30,True
174,4096,107,298.50,True
175,4096,134,225.50,True
176,4096,93,310.00,True
177,4096,156,232.00,True
178,4096,108,196.60,True
179,4096,135,526.00,True
180,4096,131,268.00,True
181,4096,100,268.00,True
182,4096,133,129.30,True
183,4096,100,156.10,True
184,4096,94,105.30,True
185,4096,94,117.60,True
186,4096,94,258.30,True
187,4096,92,354.00,True
188,4096,94,223.50,True
189,4096,93,117.10,True
190,4096,93,291.50,True
191,4096,130,188.80,True
192,4096,135,360.80,True
193,4096,133,236.20,True
194,4096,96,264.40,True
195,4096,128,230.90,True
196,4096,131,263.90,True
197,4096,92,564.50,True
198,4096,132,131.40,True
199,4096,92,322.80,True
200,4096,131,395.20,True
201,4096,131,455.20,True
202,4096,94,274.70,True
203,4096,133,331.70,True
204,4096,97,158.00,True
205,4096,130,183.40,True
206,4096,131,150.30,True
207,4096,102,378.00,True
208,4096,132,364.30,True
209,4096,103,180.30,True
210,4096,128,358.80,True
211,4096,98,342.70,True
212,4096,124,270.70,True
213,4096,100,320.80,True
214,4096,132,273.30,True
215,4096,133,447.60,True
216,4096,134,403.20,True
217,4096,95,383.70,True
218,4096,90,184.80,True
219,4096,135,429.00,True
220,4096,3621,245.20,True
221,4096,156,466.50,True
222,4096,142,342.00,True
223,4096,148,453.90,True
224,4096,132,442.60,True
225,4096,151,329.40,True
226,4096,138,130.90,True
227,4096,138,648.50,True
228,4096,208,454.30,True
229,4096,138,219.50,True
230,4096,134,441.70,True
231,4096,142,400.10,True
232,4096,134,347.90,True
233,4096,142,278.70,True
234,4096,132,358.40,True
235,4096,142,286.50,True
236,4096,99,399.20,True
237,4096,141,555.40,True
238,4096,3412,395.90,True
239,4096,142,610.40,True
240,4096,145,130.50,True
241,4096,142,186.60,True
242,4096,147,380.90,True
243,4096,137,322.60,True
244,4096,146,238.00,True
245,4096,115,260.90,True
246,4096,108,108.70,True
247,4096,107,117.70,True
248,4096,132,105.50,True
249,4096,111,115.50,True
250,4096,243,119.70,True
251,4096,132,342.10,True
252,4096,136,177.70,True
253,4096,97,344.50,True
254,4096,140,268.80,True
255,4096,135,243.50,True
256,4096,137,295.70,True
257,4096,136,213.70,True
258,4096,136,301.50,True
259,4096,94,189.50,True
260,4096,131,325.30,True
261,4096,126,316.90,True
262,4096,133,267.70,True
263,4096,130,180.90,True
264,4096,138,293.40,True
265,4096,140,356.50,True
266,4096,139,293.10,True
267,4096,139,370.80,True
268,4096,142,396.80,True
269,4096,144,332.00,True
270,4096,140,266.40,True
271,4096,139,631.10,True
272,4096,141,134.80,True
273,4096,145,199.20,True
274,4096,134,275.90,True
275,4096,140,307.70,True
276,4096,131,280.20,True
277,4096,148,266.90,True
278,4096,97,189.20,True
279,4096,189,183.40,True
280,4096,131,291.20,True
281,4096,130,445.60,True
282,4096,100,334.50,True
283,4096,128,443.10,True
284,4096,99,130.60,True
285,4096,131,392.80,True
286,4096,128,265.70,True
287,4096,129,335.70,True
288,4096,97,333.50,True
289,4096,125,215.40,True
290,4096,127,164.30,True
291,4096,131,329.30,True
292,4096,119,245.90,True
293,4096,95,259.70,True
294,4096,137,135.00,True
295,4096,3894,329.00,True
296,4096,129,299.30,True
297,4096,137,427.60,True
298,4096,138,382.60,True
299,4096,154,179.80,True
300,4096,133,292.80,True
301,4096,131,435.10,True
302,4096,136,174.60,True
303,4096,146,509.50,True
304,4096,136,243.80,True
305,4096,137,215.70,True
306,4096,95,139.60,True
307,4096,92,181.20,True
308,4096,91,108.10,True
309,4096,91,118.40,True
310,4096,90,105.80,True
311,4096,91,312.80,True
312,4096,121,190.90,True
313,4096,131,374.50,True
314,4096,134,265.00,True
315,4096,121,338.70,True
316,4096,129,359.60,True
317,4096,113,450.40,True
318,4096,130,334.30,True
319,4096,135,179.20,True
320,4096,142,284.40,True
321,4096,152,353.40,True
322,4096,99,349.80,True
323,4096,131,223.00,True
324,4096,105,263.80,True
325,4096,130,622.50,True
326,4096,144,407.20,True
327,4096,133,331.70,True
328,4096,96,362.80,True
329,4096,153,386.00,True
330,4096,102,133.60,True
331,4096,131,255.60,True
332,4096,142,132.30,True
333,4096,129,417.10,True
334,4096,105,416.30,True
335,4096,146,302.30,True
336,4096,112,268.60,True
337,4096,136,428.20,True
338,4096,95,165.20,True
339,4096,134,351.30,True
340,4096,95,165.10,True
341,4096,135,240.80,True
342,4096,105,203.20,True
343,4096,137,215.30,True
344,4096,103,299.10,True
345,4096,145,337.70,True
346,4096,95,132.10,True
347,4096,136,392.70,True
348,4096,92,180.50,True
349,4096,140,490.80,True
350,4096,137,265.50,True
351,4096,93,489.60,True
352,4096,144,270.60,True
353,4096,96,202.80,True
354,4096,133,507.60,True
355,4096,115,431.30,True
356,4096,134,273.10,True
357,4096,93,362.40,True
358,4096,143,135.40,True
359,4096,100,489.50,True
360,4096,144,190.30,True
361,4096,103,242.00,True
362,4096,191,133.60,True
363,4096,99,343.50,True
364,4096,129,157.30,True
365,4096,93,238.00,True
366,4096,164,132.30,True
367,4096,94,145.40,True
368,4096,89,129.80,True
369,4096,87,160.00,True
370,4096,89,108.60,True
371,4096,88,166.90,True
372,4096,87,105.50,True
373,4096,88,117.60,True
374,4096,106,105.90,True
375,4096,95,117.70,True
376,4096,89,407.30,True
377,4096,134,563.50,True
378,4096,130,255.60,True
379,4096,97,257.50,True
380,4096,132,266.70,True
381,4096,127,200.70,True
382,4096,92,140.50,True
383,4096,129,390.30,True
384,4096,128,316.10,True
385,4096,99,543.20,True
386,4096,129,358.90,True
387,4096,98,449.60,True
388,4096,141,272.80,True
389,4096,111,484.10,True
390,4096,135,131.00,True
391,4096,96,366.80,True
392,4096,132,296.80,True
393,4096,113,281.60,True
394,4096,132,162.80,True
395,4096,110,206.00,True
396,4096,133,232.50,True
397,4096,112,210.10,True
398,4096,134,301.90,True
399,4096,179,325.30,True
400,4096,135,132.50,True
401,4096,113,340.20,True
402,4096,135,159.30,True
403,4096,141,210.80,True
404,4096,96,551.50,True
405,4096,136,260.00,True
406,4096,130,457.10,True
407,4096,137,193.40,True
408,4096,128,259.80,True
409,4096,133,181.90,True
410,4096,198,396.40,True
411,4096,132,470.70,True
412,4096,119,376.80,True
413,4096,129,404.40,True
414,4096,121,446.80,True
415,4096,139,178.30,True
416,4096,102,304.00,True
417,4096,134,188.40,True
418,4096,201,162.10,True
419,4096,140,369.60,True
420,4096,133,112.30,True
421,4096,97,229.70,True
422,4096,165,352.40,True
423,4096,147,213.80,True
424,4096,134,267.90,True
425,4096,96,160.80,True
426,4096,137,330.90,True
427,4096,133,436.30,True
428,4096,140,357.40,True
429,4096,127,449.70,True
430,4096,139,361.70,True
431,4096,161,176.20,True
432,4096,147,375.20,True
433,4096,112,270.10,True
434,4096,110,104.90,True
435,4096,100,179.80,True
436,4096,107,107.40,True
437,4096,106,116.30,True
438,4096,103,104.10,True
439,4096,102,351.70,True
440,4096,137,130.20,True
441,4096,151,183.70,True
442,4096,143,269.20,True
443,4096,148,245.50,True
444,4096,153,356.10,True
445,4096,138,188.60,True
446,4096,142,268.60,True
447,4096,134,426.80,True
448,4096,119,131.70,True
449,4096,131,500.70,True
450,4096,93,293.30,True
451,4096,190,450.50,True
452,4096,143,384.10,True
453,4096,149,206.30,True
454,4096,109,267.00,True
455,4096,146,432.20,True
456,4096,151,209.80,True
457,4096,135,181.80,True
458,4096,138,132.50,True
459,4096,131,181.30,True
460,4096,163,267.00,True
461,4096,132,187.00,True
462,4096,143,478.40,True
463,4096,142,285.70,True
464,4096,142,378.10,True
465,4096,139,445.80,True
466,4096,135,268.40,True
467,4096,129,551.80,True
468,4096,95,129.00,True
469,4096,139,439.90,True
470,4096,2631,130.40,True
471,4096,144,192.60,True
472,4096,191,161.30,True
473,4096,138,181.60,True
474,4096,130,232.60,True
475,4096,142,337.40,True
476,4096,177,181.40,True
477,4096,132,356.00,True
478,4096,111,261.20,True
479,4096,134,511.10,True
480,4096,740,170.30,True
481,4096,136,361.50,True
482,4096,112,342.20,True
483,4096,136,266.80,True
484,4096,185,241.30,True
485,4096,97,326.50,True
486,4096,140,268.10,True
487,4096,112,552.00,True
488,4096,134,194.00,True
489,4096,120,444.90,True
490,4096,134,269.80,True
491,4096,94,334.30,True
492,4096,130,131.50,True
493,4096,92,193.50,True
494,4096,135,130.40,True
495,4096,92,153.40,True
496,4096,88,104.90,True
497,4096,87,117.60,True
498,4096,87,103.80,True
499,4096,87,182.60,True
500,4096,87,177.80,True
501,4096,94,380.00,True
502,4096,136,160.70,True
503,4096,137,349.40,True
504,4096,133,161.00,True
505,4096,103,327.50,True
506,4096,133,310.00,True
507,4096,137,228.30,True
508,4096,109,280.40,True
509,4096,134,349.50,True
510,4096,95,250.90,True
511,4096,132,456.20,True
512,4096,132,357.60,True
513,4096,92,304.10,True
514,4096,89,163.50,True
515,4096,141,277.20,True
516,4096,126,237.40,True
517,4096,123,412.30,True
518,4096,125,387.00,True
519,4096,120,432.40,True
520,4096,132,307.10,True
521,4096,99,425.40,True
522,4096,128,133.60,True
523,4096,94,433.10,True
524,4096,133,382.40,True
525,4096,93,384.30,True
526,4096,133,363.50,True
527,4096,95,451.90,True
528,4096,131,134.10,True
529,4096,100,439.20,True
530,4096,130,236.40,True
531,4096,93,453.10,True
532,4096,131,166.30,True
533,4096,95,238.90,True
534,4096,131,277.40,True
535,4096,102,449.70,True
536,4096,131,267.50,True
537,4096,94,478.20,True
538,4096,147,319.10,True
539,4096,95,188.00,True
540,4096,131,268.50,True
541,4096,143,437.00,True
542,4096,131,345.60,True
543,4096,144,437.70,True
544,4096,98,277.20,True
545,4096,137,190.50,True
546,4096,97,132.70,True
547,4096,134,168.30,True
548,4096,92,131.40,True
549,4096,140,332.80,True
550,4096,96,201.10,True
551,4096,137,483.30,True
552,4096,92,266.40,True
553,4096,137,276.20,True
554,4096,94,282.70,True
555,4096,131,184.30,True
556,4096,92,143.20,True
557,4096,89,263.90,True
558,4096,88,324.90,True
559,4096,88,294.40,True
560,4096,87,261.50,True
561,4096,87,271.80,True
562,4096,87,152.70,True
563,4096,87,231.70,True
564,4096,133,267.10,True
565,4096,128,566.00,True
566,4096,130,344.80,True
567,4096,130,333.10,True
568,4096,118,132.30,True
569,4096,149,350.00,True
570,4096,849,274.20,True
571,4096,143,189.40,True
572,4096,136,450.00,True
573,4096,136,353.90,True
574,4096,145,302.40,True
575,4096,96,387.70,True
576,4096,137,137.00,True
577,4096,140,227.20,True
578,4096,139,127.70,True
579,4096,135,201.20,True
580,4096,128,391.90,True
581,4096,133,333.20,True
582,4096,144,282.80,True
583,4096,135,343.40,True
584,4096,219,267.80,True
585,4096,144,183.30,True
586,4096,138,265.60,True
587,4096,133,326.40,True
588,4096,128,488.70,True
589,4096,135,468.70,True
590,4096,144,280.30,True
591,4096,129,176.90,True
592,4096,130,380.00,True
593,4096,123,539.10,True
594,4096,97,346.10,True
595,4096,132,535.80,True
596,4096,100,284.30,True
597,4096,233,444.80,True
598,4096,104,409.30,True
599,4096,155,446.20,True
600,4096,94,378.00,True
601,4096,169,548.30,True
602,4096,155,190.60,True
603,4096,137,181.30,True
604,4096,144,110.20,True
605,4096,139,181.60,True
606,4096,153,191.10,True
607,4096,153,213.50,True
608,4096,105,306.00,True
609,4096,154,436.20,True
610,4096,148,444.10,True
611,4096,134,331.20,True
612,4096,132,350.40,True
613,4096,130,462.50,True
614,4096,205,359.50,True
615,4096,147,444.70,True
616,4096,132,305.70,True
617,4096,150,335.90,True
618,4096,133,367.20,True
619,4096,135,449.10,True
620,4096,96,106.40,True
621,4096,90,124.20,True
622,4096,88,106.10,True
623,4096,89,114.70,True
624,4096,87,105.30,True
625,4096,87,114.30,True
626,4096,87,108.80,True
627,4096,87,550.60,True
628,4096,134,371.50,True
629,4096,134,450.50,True
630,4096,103,383.00,True
631,4096,133,445.50,True
632,4096,134,255.00,True
633,4096,111,332.60,True
634,4096,140,129.70,True
635,4096,143,397.70,True
636,4096,98,265.50,True
637,4096,138,330.40,True
638,4096,98,258.90,True
639,4096,144,448.30,True
640,4096,99,134.00,True
641,4096,139,229.60,True
642,4096,93,132.00,True
643,4096,137,230.60,True
644,4096,94,420.40,True
645,4096,135,179.30,True
646,4096,101,313.50,True
647,4096,133,240.40,True
648,4096,119,328.40,True
649,4096,129,486.20,True
650,4096,94,167.50,True
651,4096,137,385.30,True
652,4096,153,260.10,True
653,4096,130,260.30,True
654,4096,145,133.50,True
655,4096,131,454.30,True
656,4096,195,307.10,True
657,4096,129,333.60,True
658,4096,3385,261.00,True
659,4096,144,285.90,True
660,4096,123,270.60,True
661,4096,209,470.00,True
662,4096,128,422.30,True
663,4096,142,350.60,True
664,4096,147,137.80,True
665,4096,97,325.10,True
666,4096,136,214.40,True
667,4096,105,416.80,True
668,4096,142,408.60,True
669,4096,106,236.10,True
670,4096,150,341.70,True
671,4096,99,311.30,True
672,4096,143,132.10,True
673,4096,140,457.40,True
674,4096,138,130.40,True
675,4096,108,179.90,True
676,4096,146,365.30,True
677,4096,103,493.50,True
678,4096,108,332.10,True
679,4096,155,391.90,True
680,4096,133,263.20,True
681,4096,141,235.30,True
682,4096,96,264.40,True
683,4096,138,689.70,True
684,4096,132,260.40,True
685,4096,94,167.80,True
686,4096,98,123.10,True
687,4096,100,134.80,True
688,4096,98,148.90,True
689,4096,97,196.90,True
690,4096,97,109.70,True
691,4096,155,402.60,True
692,4096,142,334.80,True
693,4096,146,370.40,True
694,4096,139,374.90,True
695,4096,139,183.50,True
696,4096,144,134.40,True
697,4096,139,208.90,True
698,4096,142,431.00,True
699,4096,148,374.40,True
700,4096,142,360.30,True
701,4096,127,341.10,True
702,4096,95,160.80,True
703,4096,135,194.90,True
704,4096,149,270.10,True
705,4096,129,436.00,True
706,4096,134,260.20,True
707,4096,130,228.20,True
708,4096,137,264.10,True
709,4096,136,230.80,True
710,4096,132,264.60,True
711,4096,317,448.90,True
712,4096,129,360.90,True
713,4096,118,427.80,True
714,4096,134,364.60,True
715,4096,767,355.00,True
716,4096,130,365.40,True
717,4096,210,487.50,True
718,4096,124,418.90,True
719,4096,127,333.50,True
720,4096,116,370.40,True
721,4096,149,397.10,True
722,4096,134,403.70,True
723,4096,131,267.20,True
724,4096,121,314.60,True
725,4096,132,219.60,True
726,4096,126,362.00,True
727,4096,130,370.00,True
728,4096,124,448.30,True
729,4096,124,339.00,True
730,4096,93,434.70,True
731,4096,139,311.50,True
732,4096,125,367.90,True
733,4096,148,330.80,True
734,4096,137,361.10,True
735,4096,148,394.10,True
736,4096,131,436.20,True
737,4096,151,183.40,True
738,4096,144,288.70,True
739,4096,142,232.50,True
740,4096,141,107.70,True
741,4096,97,437.20,True
742,4096,144,269.00,True
743,4096,121,240.60,True
744,4096,131,166.60,True
745,4096,93,235.60,True
746,4096,90,138.20,True
747,4096,89,174.30,True
748,4096,89,131.20,True
749,4096,88,165.40,True
750,4096,88,105.80,True
751,4096,88,362.70,True
752,4096,136,132.00,True
753,4096,197,537.60,True
754,4096,126,300.10,True
755,4096,114,321.10,True
756,4096,127,268.90,True
757,4096,126,242.20,True
758,4096,123,265.90,True
759,4096,125,259.50,True
760,4096,116,250.10,True
761,4096,125,191.30,True
762,4096,125,336.50,True
763,4096,123,450.20,True
764,4096,142,401.00,True
765,4096,96,470.50,True
766,4096,139,359.90,True
767,4096,140,194.30,True
768,4096,143,270.80,True
769,4096,133,204.60,True
770,4096,95,357.60,True
771,4096,142,489.50,True
772,4096,4497,384.60,True
773,4096,142,405.90,True
774,4096,95,269.20,True
775,4096,135,288.80,True
776,4096,125,268.30,True
777,4096,224,401.80,True
778,4096,122,350.30,True
779,4096,134,316.50,True
780,4096,131,385.20,True
781,4096,183,439.90,True
782,4096,132,388.50,True
783,4096,94,216.30,True
784,4096,281,142.80,True
785,4096,145,329.60,True
786,4096,134,268.30,True
787,4096,114,437.40,True
788,4096,139,286.00,True
789,4096,117,562.80,True
790,4096,140,318.00,True
791,4096,110,228.90,True
792,4096,137,154.50,True
793,4096,115,486.00,True
794,4096,137,263.90,True
795,4096,123,421.60,True
796,4096,126,354.40,True
797,4096,100,467.90,True
798,4096,133,132.80,True
799,4096,97,326.40,True
800,4096,132,139.00,True
801,4096,99,387.00,True
802,4096,133,207.40,True
803,4096,98,395.00,True
804,4096,139,269.80,True
805,4096,95,412.10,True
806,4096,130,237.00,True
807,4096,92,152.20,True
808,4096,88,464.50,True
809,4096,88,312.20,True
810,4096,88,108.30,True
811,4096,87,297.70,True
812,4096,87,107.00,True
813,4096,87,116.80,True
814,4096,88,291.10,True
815,4096,87,307.40,True
816,4096,96,239.40,True
817,4096,131,118.30,True
818,4096,131,105.20,True
819,4096,130,335.80,True
820,4096,102,482.60,True
821,4096,130,495.50,True
822,4096,131,276.20,True
823,4096,92,330.80,True
824,4096,130,265.10,True
825,4096,99,424.40,True
826,4096,133,282.50,True
827,4096,134,325.80,True
828,4096,115,461.90,True
829,4096,131,412.10,True
830,4096,98,481.20,True
831,4096,145,460.40,True
832,4096,105,116.30,True
833,4096,93,156.60,True
834,4096,134,105.20,True
835,4096,119,168.70,True
836,4096,145,118.80,True
837,4096,100,493.20,True
838,4096,143,331.10,True
839,4096,102,349.80,True
840,4096,140,350.30,True
841,4096,101,434.70,True
842,4096,139,133.70,True
843,4096,101,171.70,True
844,4096,134,130.30,True
845,4096,96,516.80,True
846,4096,133,422.90,True
847,4096,97,297.70,True
848,4096,141,260.40,True
849,4096,99,141.90,True
850,4096,182,125.10,True
851,4096,109,179.60,True
852,4096,137,141.50,True
853,4096,95,449.70,True
854,4096,135,345.10,True
855,4096,93,356.90,True
856,4096,89,227.70,True
857,4096,140,118.40,True
858,4096,96,103.90,True
859,4096,130,114.20,True
860,4096,94,104.50,True
861,4096,133,333.70,True
862,4096,93,280.70,True
863,4096,154,283.80,True
864,4096,99,233.40,True
865,4096,144,164.60,True
866,4096,113,105.50,True
867,4096,141,119.40,True
868,4096,102,114.00,True
869,4096,137,342.50,True
870,4096,125,241.00,True
871,4096,272,350.50,True
872,4096,102,234.10,True
873,4096,112,123.60,True
874,4096,91,106.70,True
875,4096,90,115.90,True
876,4096,93,114.60,True
877,4096,93,137.50,True
878,4096,89,105.00,True
879,4096,152,331.60,True
880,4096,133,240.70,True
881,4096,140,213.20,True
882,4096,144,110.80,True
883,4096,102,167.90,True
884,4096,135,272.00,True
885,4096,129,424.80,True
886,4096,118,273.90,True
887,4096,133,327.10,True
888,4096,104,123.10,True
889,4096,133,282.50,True
890,4096,134,221.00,True
891,4096,152,444.80,True
892,4096,129,356.70,True
893,4096,141,192.10,True
894,4096,129,325.70,True
895,4096,140,235.10,True
896,4096,127,133.00,True
897,4096,95,332.40,True
898,4096,134,159.60,True
899,4096,106,331.00,True
900,4096,131,314.70,True
901,4096,115,334.40,True
902,4096,129,267.20,True
903,4096,130,278.70,True
904,4096,155,145.10,True
905,4096,99,380.60,True
906,4096,128,266.80,True
907,4096,140,379.60,True
908,4096,142,367.40,True
909,4096,107,179.10,True
910,4096,145,155.60,True
911,4096,133,171.00,True
912,4096,131,129.30,True
913,4096,92,344.70,True
914,4096,138,127.40,True
915,4096,124,160.40,True
916,4096,139,130.20,True
917,4096,131,468.80,True
918,4096,151,383.50,True
919,4096,134,453.70,True
920,4096,135,335.00,True
921,4096,126,450.30,True
922,4096,142,156.20,True
923,4096,120,184.90,True
924,4096,140,201.30,True
925,4096,124,175.60,True
926,4096,146,280.10,True
927,4096,132,330.40,True
928,4096,134,267.60,True
929,4096,102,314.10,True
930,4096,97,342.30,True
931,4096,127,511.30,True
932,4096,104,438.00,True
933,4096,137,214.20,True
934,4096,103,129.10,True
935,4096,97,158.70,True
936,4096,95,369.80,True
937,4096,103,416.40,True
938,4096,95,106.80,True
939,4096,91,117.10,True
940,4096,88,104.90,True
941,4096,133,327.50,True
942,4096,146,330.70,True
943,4096,132,217.20,True
944,4096,128,268.80,True
945,4096,92,314.30,True
946,4096,130,268.30,True
947,4096,134,474.80,True
948,4096,103,151.70,True
949,4096,135,361.40,True
950,4096,241,335.20,True
951,4096,143,186.70,True
952,4096,173,266.10,True
953,4096,153,353.60,True
954,4096,114,164.10,True
955,4096,138,445.20,True
956,4096,120,245.30,True
957,4096,141,425.20,True
958,4096,102,163.80,True
959,4096,144,179.80,True
960,4096,165,132.60,True
961,4096,100,423.30,True
962,4096,134,178.60,True
963,4096,92,546.90,True
964,4096,133,137.30,True
965,4096,113,186.20,True
966,4096,138,454.80,True
967,4096,120,176.50,True
968,4096,138,368.70,True
969,4096,116,181.40,True
970,4096,145,104.50,True
971,4096,96,173.70,True
972,4096,138,264.10,True
973,4096,120,307.00,True
974,4096,142,235.80,True
975,4096,119,181.80,True
976,4096,134,130.80,True
977,4096,116,451.10,True
978,4096,314,324.80,True
979,4096,141,333.40,True
980,4096,121,131.20,True
981,4096,143,153.90,True
982,4096,114,104.70,True
983,4096,130,185.10,True
984,4096,97,107.50,True
985,4096,131,117.30,True
986,4096,100,352.90,True
987,4096,132,344.70,True
988,4096,108,133.90,True
989,4096,142,157.40,True
990,4096,100,324.90,True
991,4096,138,190.50,True
992,4096,119,375.60,True
993,4096,136,399.10,True
994,4096,140,106.40,True
995,4096,116,176.30,True
996,4096,101,107.70,True
997,4096,99,116.90,True
998,4096,98,104.40,True
999,4096,98,117.70,True
1000,4096,97,105.70,True
1001,4096,100,507.40,True
1002,4096,139,377.00,True
1003,4096,131,136.60,True
1004,4096,136,268.10,True
1005,4096,138,357.90,True
1006,4096,227,238.80,True
1007,4096,144,134.20,True
1008,4096,103,107.10,True
1009,4096,140,337.90,True
1010,4096,144,244.00,True
1011,4096,105,465.30,True
1012,4096,145,110.70,True
1013,4096,119,465.10,True
1014,4096,140,484.80,True
1015,4096,101,159.30,True
1016,4096,153,106.70,True
1017,4096,103,117.30,True
1018,4096,135,350.70,True
1019,4096,121,180.30,True
1020,4096,133,174.00,True
1021,4096,126,182.50,True
1022,4096,208,107.70,True
1023,4096,119,119.00,True
1024,4096,198,106.50,True
1025,4096,95,254.30,True
1026,4096,90,268.20,True
1027,4096,141,631.70,True
1028,4096,137,346.30,True
1029,4096,137,148.10,True
1030,4096,104,104.30,True
1031,4096,157,116.20,True
1032,4096,110,106.70,True
1033,4096,140,115.20,True
1034,4096,167,105.60,True
1035,4096,134,117.00,True
1036,4096,126,107.20,True
1037,4096,150,121.80,True
1038,4096,124,209.60,True
1039,4096,147,403.20,True
1040,4096,130,392.40,True
1041,4096,141,246.20,True
1042,4096,97,124.90,True
1043,4096,207,141.00,True
1044,4096,98,122.50,True
1045,4096,133,138.00,True
1046,4096,95,146.20,True
1047,4096,144,143.40,True
1048,4096,95,104.70,True
1049,4096,135,190.30,True
1050,4096,97,133.10,True
1051,4096,141,187.70,True
1052,4096,99,108.60,True
1053,4096,131,147.60,True
1054,4096,145,117.30,True
1055,4096,99,182.90,True
1056,4096,225,131.40,True
1057,4096,100,142.40,True
1058,4096,91,116.80,True
1059,4096,90,163.40,True
1060,4096,91,107.70,True
1061,4096,101,120.10,True
1062,4096,90,266.70,True
1063,4096,89,166.60,True
1064,4096,88,108.40,True
1065,4096,142,118.20,True
