Chunk_ID,Size_Bytes,HashTime_uS,VerifyTime_uS,Valid
167,4096,66906,55989.10,True
168,4096,52843,56274.60,True
169,4096,58732,55332.80,True
170,4096,42220,55967.20,True
171,4096,62584,55194.60,True
172,4096,72110,54829.50,True
173,4096,64523,55137.90,True
174,4096,78935,56216.60,True
175,4096,72313,57243.00,True
176,4096,64377,55330.70,True
177,4096,46975,55134.40,True
178,4096,66632,54511.50,True
179,4096,70578,56686.90,True
180,4096,74013,56907.70,True
181,4096,63942,54853.70,True
182,4096,67372,54717.90,True
183,4096,79647,58110.10,True
184,4096,67958,56454.60,True
185,4096,71815,55589.30,True
186,4096,51131,55120.70,True
187,4096,49268,57028.70,True
188,4096,65800,59241.80,True
189,4096,73032,58751.30,True
190,4096,71878,56790.30,True
191,4096,56767,55037.80,True
192,4096,42809,54318.40,True
193,4096,66776,54317.50,True
194,4096,62227,55595.10,True
195,4096,74555,56770.50,True
196,4096,72793,56042.80,True
197,4096,67310,53279.60,True
198,4096,48719,53269.10,True
199,4096,47960,53758.20,True
200,4096,66633,57003.60,True
201,4096,60660,61450.10,True
202,4096,67350,57261.20,True
203,4096,64777,58503.10,True
204,4096,66830,56285.60,True
205,4096,41578,56932.20,True
206,4096,44221,57081.50,True
207,4096,62906,55590.00,True
208,4096,71870,57503.00,True
209,4096,62715,57327.40,True
210,4096,49127,59224.70,True
211,4096,61083,56268.20,True
212,4096,74593,61844.50,True
213,4096,67825,57295.10,True
214,4096,67893,58355.60,True
215,4096,64462,56796.80,True
216,4096,75345,57511.30,True
217,4096,52681,56325.40,True
218,4096,71607,58600.80,True
219,4096,75931,56460.40,True
220,4096,70013,56910.00,True
221,4096,49807,58202.60,True
222,4096,47714,54639.70,True
223,4096,75207,55713.20,True
224,4096,60474,58468.00,True
225,4096,64521,55046.70,True
226,4096,70645,58520.50,True
227,4096,59852,54333.10,True
228,4096,55948,56029.00,True
229,4096,68405,54296.00,True
230,4096,71319,54119.90,True
231,4096,70372,55462.60,True
232,4096,56368,57138.10,True
233,4096,65099,57169.70,True
234,4096,54273,58175.70,True
235,4096,61363,53399.90,True
236,4096,63822,58011.10,True
237,4096,75945,55267.60,True
238,4096,46779,57284.70,True
239,4096,65213,54299.70,True
240,4096,72175,58433.30,True
241,4096,71631,55719.80,True
242,4096,61927,57418.70,True
243,4096,52502,54117.20,True
244,4096,41213,57659.60,True
245,4096,72689,54575.60,True
246,4096,63706,56107.90,True
247,4096,67435,55287.90,True
248,4096,70303,55074.40,True
249,4096,57180,57528.30,True
250,4096,55820,57879.90,True
251,4096,72234,54302.80,True
252,4096,63406,54369.70,True
253,4096,71246,56191.60,True
254,4096,67863,56703.60,True
255,4096,79909,55051.20,True
256,4096,65043,58450.90,True
257,4096,64725,54812.40,True
258,4096,71714,59262.60,True
259,4096,85369,56388.40,True
260,4096,53670,55591.30,True
261,4096,79899,56029.30,True
262,4096,67753,57078.30,True
263,4096,63790,55109.30,True
264,4096,68094,58369.30,True
265,4096,60594,55426.80,True
266,4096,48775,56891.10,True
267,4096,70562,53207.90,True
268,4096,60851,54989.60,True
269,4096,62231,55759.30,True
270,4096,66940,56964.30,True
271,4096,60353,56688.30,True
272,4096,60594,56447.70,True
273,4096,84832,57180.90,True
274,4096,71105,55264.70,True
275,4096,68621,53402.00,True
276,4096,73610,58264.90,True
277,4096,41606,57614.50,True
278,4096,59255,55188.20,True
279,4096,63427,53760.80,True
280,4096,64754,58291.00,True
281,4096,62914,56613.90,True
282,4096,61523,55058.40,True
283,4096,75858,58119.80,True
284,4096,39934,54991.10,True
285,4096,75256,56182.20,True
286,4096,51547,54980.80,True
287,4096,68137,56195.50,True
288,4096,62777,55462.50,True
289,4096,73849,59036.40,True
290,4096,66954,57800.00,True
291,4096,68069,55363.20,True
292,4096,71758,55950.90,True
293,4096,48550,54697.50,True
294,4096,51270,56458.30,True
295,4096,62845,53380.30,True
296,4096,73666,56777.80,True
297,4096,74173,56222.20,True
298,4096,60355,57387.30,True
299,4096,75340,56694.90,True
300,4096,44523,55958.20,True
301,4096,52490,59762.40,True
302,4096,69399,57980.80,True
303,4096,68303,55632.00,True
304,4096,71821,59069.90,True
305,4096,63852,55118.20,True
306,4096,48898,56411.80,True
307,4096,73168,53349.20,True
308,4096,62088,55161.70,True
309,4096,76502,58904.00,True
310,4096,49165,54684.90,True
311,4096,56132,54744.50,True
312,4096,66659,56277.70,True
313,4096,73019,58336.10,True
314,4096,65516,55665.20,True
315,4096,76590,58556.30,True
316,4096,58290,58759.70,True
317,4096,37259,55841.80,True
318,4096,57488,59463.80,True
319,4096,64144,58324.20,True
320,4096,68250,59682.80,True
321,4096,62281,54193.40,True
322,4096,61903,58303.50,True
323,4096,71991,56830.40,True
324,4096,66984,57657.90,True
325,4096,64404,55920.30,True
326,4096,67391,56913.90,True
327,4096,67850,54907.00,True
328,4096,48836,56565.90,True
329,4096,51592,58012.60,True
330,4096,71243,56371.20,True
331,4096,76107,55848.40,True
332,4096,67671,55782.60,True
333,4096,80141,55618.60,True
334,4096,60710,55716.70,True
335,4096,67492,55984.00,True
336,4096,55263,55722.10,True
337,4096,79810,54636.90,True
338,4096,63269,57202.50,True
339,4096,41134,54930.20,True
340,4096,59267,56572.90,True
341,4096,55846,56635.70,True
342,4096,67628,56539.70,True
343,4096,72143,53932.50,True
344,4096,51824,56427.20,True
345,4096,60531,55264.50,True
346,4096,71227,57623.40,True
347,4096,56048,57598.30,True
348,4096,67625,59280.30,True
349,4096,67547,55720.10,True
350,4096,68762,57227.50,True
351,4096,41611,55780.60,True
352,4096,49261,56108.30,True
353,4096,51878,53948.40,True
354,4096,58421,55231.60,True
355,4096,68030,56223.40,True
356,4096,68836,56099.80,True
357,4096,56729,55805.10,True
358,4096,46247,55988.10,True
359,4096,43532,55177.40,True
360,4096,72043,56901.20,True
361,4096,66662,57856.70,True
362,4096,69308,58205.70,True
363,4096,66413,56945.10,True
364,4096,61389,57201.60,True
365,4096,71345,57937.80,True
366,4096,79837,58506.70,True
367,4096,70301,56694.50,True
368,4096,52745,57640.00,True
369,4096,36205,53687.20,True
370,4096,56023,56845.90,True
371,4096,67896,58108.50,True
372,4096,67957,53499.80,True
373,4096,68774,56129.20,True
374,4096,43682,57727.50,True
375,4096,71710,55821.30,True
376,4096,57934,54444.40,True
377,4096,53839,56705.90,True
378,4096,75881,55981.90,True
379,4096,74182,55722.10,True
380,4096,59104,55208.20,True
381,4096,41284,58662.10,True
382,4096,61011,54917.50,True
383,4096,67130,56496.00,True
384,4096,63951,55218.20,True
385,4096,79835,55515.50,True
386,4096,79901,56507.40,True
387,4096,56480,59651.90,True
388,4096,50096,56214.80,True
389,4096,81673,56152.80,True
390,4096,75263,55873.90,True
391,4096,50553,56266.60,True
392,4096,57896,55794.60,True
393,4096,71183,53252.60,True
394,4096,64617,55945.50,True
395,4096,72320,56095.00,True
396,4096,70477,53624.70,True
397,4096,76490,57454.70,True
398,4096,59197,54224.80,True
399,4096,55833,57253.70,True
400,4096,60516,56432.70,True
401,4096,73794,61735.80,True
402,4096,56971,56582.50,True
403,4096,44704,54447.00,True
404,4096,60825,56819.30,True
405,4096,76379,55347.10,True
406,4096,71599,60252.80,True
407,4096,74824,60313.30,True
408,4096,79316,55950.20,True
409,4096,45355,59303.20,True
410,4096,48456,57457.80,True
411,4096,90929,61178.70,True
412,4096,59871,61569.20,True
413,4096,59909,57746.80,True
414,4096,63929,57332.80,True
415,4096,64336,59465.60,True
416,4096,75410,58620.60,True
417,4096,58810,56797.60,True
418,4096,72909,59481.10,True
419,4096,50467,59441.10,True
420,4096,64107,56599.30,True
421,4096,77030,55579.10,True
422,4096,66788,57797.80,True
423,4096,75911,54417.60,True
424,4096,56892,58378.20,True
425,4096,52788,55974.10,True
426,4096,59809,56294.40,True
427,4096,79262,55879.30,True
428,4096,67756,55769.10,True
429,4096,64032,55698.80,True
430,4096,92637,57851.20,True
431,4096,51196,59837.50,True
432,4096,71589,54392.90,True
433,4096,63869,54543.00,True
434,4096,67967,59194.40,True
435,4096,72513,56947.90,True
436,4096,50737,57645.50,True
437,4096,52985,57035.80,True
438,4096,47850,54270.90,True
439,4096,87036,54187.60,True
440,4096,67713,54994.40,True
441,4096,37139,58983.30,True
442,4096,62883,54980.40,True
443,4096,78721,57159.00,True
444,4096,64294,56092.60,True
445,4096,75718,55768.90,True
446,4096,63426,57464.00,True
447,4096,49270,57478.60,True
448,4096,43478,57061.90,True
449,4096,70710,54261.00,True
450,4096,68440,57373.30,True
451,4096,60726,56083.90,True
452,4096,74301,58330.60,True
453,4096,49333,54348.60,True
454,4096,71804,58402.80,True
455,4096,59289,55996.00,True
456,4096,49019,55948.40,True
457,4096,50703,56887.00,True
458,4096,50963,56464.80,True
459,4096,65502,55997.20,True
460,4096,51707,57971.10,True
461,4096,71400,53997.80,True
462,4096,59831,54375.90,True
463,4096,72409,58287.20,True
464,4096,60301,55624.70,True
465,4096,66881,54633.80,True
466,4096,59900,54697.20,True
467,4096,68098,56492.20,True
468,4096,64441,54785.50,True
469,4096,67636,55106.20,True
470,4096,55868,56702.10,True
471,4096,56082,56863.40,True
472,4096,54084,58196.80,True
473,4096,69053,54726.80,True
474,4096,71797,56737.10,True
475,4096,67934,56337.70,True
476,4096,63828,57237.60,True
477,4096,60720,54179.60,True
478,4096,62837,53692.50,True
479,4096,87989,57774.40,True
480,4096,63804,56588.50,True
481,4096,62656,55595.40,True
482,4096,42450,56446.10,True
483,4096,46880,54071.00,True
484,4096,60004,56316.10,True
485,4096,48095,54839.50,True
486,4096,67426,56736.30,True
487,4096,71889,52858.30,True
488,4096,65815,59414.70,True
489,4096,45823,56524.60,True
490,4096,49582,55578.10,True
491,4096,65210,54343.40,True
492,4096,67873,56513.90,True
493,4096,72670,58334.10,True
494,4096,45908,57173.40,True
495,4096,68736,56064.70,True
496,4096,61304,54121.80,True
497,4096,62747,56478.50,True
498,4096,68370,56609.70,True
499,4096,64026,57663.80,True
500,4096,58392,58020.00,True
501,4096,39365,59716.70,True
502,4096,61201,57564.30,True
503,4096,59826,54938.80,True
504,4096,67888,57238.50,True
505,4096,71887,55756.30,True
506,4096,52791,55736.40,True
507,4096,65847,57408.90,True
508,4096,68910,56040.20,True
509,4096,63788,56040.30,True
510,4096,64050,57658.90,True
511,4096,70577,56393.20,True
512,4096,61651,60841.30,True
513,4096,59376,56476.00,True
514,4096,49109,57269.50,True
515,4096,57247,57443.20,True
516,4096,69128,59859.50,True
517,4096,79898,57385.80,True
518,4096,62750,60938.50,True
519,4096,45007,55585.60,True
520,4096,60437,56578.80,True
521,4096,55576,55666.40,True
522,4096,52122,53857.90,True
523,4096,75369,54437.70,True
524,4096,67585,56538.50,True
525,4096,67948,57539.40,True
526,4096,75044,55576.80,True
527,4096,62788,54797.80,True
528,4096,55247,57727.60,True
529,4096,39852,56448.80,True
530,4096,70663,54613.20,True
531,4096,69886,54209.30,True
532,4096,69380,57084.90,True
533,4096,68291,54277.10,True
534,4096,68578,53260.40,True
535,4096,51451,54461.90,True
536,4096,44352,55240.70,True
537,4096,47764,56934.40,True
538,4096,63203,55467.10,True
539,4096,67656,52586.90,True
540,4096,69155,55906.20,True
541,4096,62831,54054.50,True
542,4096,62712,58209.50,True
543,4096,74438,56370.60,True
544,4096,62730,56985.80,True
545,4096,64059,54941.20,True
546,4096,53910,55776.50,True
547,4096,61114,53611.40,True
548,4096,74989,55934.10,True
549,4096,72888,56988.80,True
550,4096,71505,56303.60,True
551,4096,70857,56792.70,True
552,4096,53418,53488.40,True
553,4096,50302,54961.00,True
554,4096,57189,57150.20,True
555,4096,51306,53749.10,True
556,4096,75952,56861.80,True
557,4096,71841,59719.90,True
558,4096,44881,56985.50,True
559,4096,65160,55518.90,True
560,4096,54222,56095.50,True
561,4096,66109,56392.00,True
562,4096,77683,56710.90,True
563,4096,66870,59373.50,True
564,4096,50611,53790.60,True
565,4096,57319,54174.60,True
566,4096,49180,56886.30,True
567,4096,62786,54045.10,True
568,4096,62561,57120.60,True
569,4096,64844,56750.60,True
570,4096,76285,55854.20,True
571,4096,47833,58534.10,True
572,4096,60191,55211.10,True
573,4096,63586,55855.30,True
574,4096,59456,55599.50,True
575,4096,103950,56291.30,True
576,4096,49882,56551.20,True
577,4096,50994,54392.20,True
578,4096,75157,58227.90,True
579,4096,63849,54236.10,True
580,4096,52350,53981.90,True
581,4096,67471,56803.20,True
582,4096,52278,57595.30,True
583,4096,56632,55020.40,True
584,4096,82680,59609.20,True
585,4096,67870,56648.30,True
586,4096,67938,57973.80,True
587,4096,63827,58075.30,True
588,4096,58696,57520.30,True
589,4096,47845,59227.80,True
590,4096,58731,55548.50,True
591,4096,61070,56498.60,True
592,4096,73048,56717.30,True
593,4096,43892,54785.90,True
594,4096,50270,55309.00,True
595,4096,54808,56272.20,True
596,4096,58655,56715.70,True
597,4096,71816,55131.10,True
598,4096,58481,57545.00,True
599,4096,60078,58413.00,True
600,4096,56140,60189.80,True
601,4096,60855,61673.00,True
602,4096,63214,58681.40,True
603,4096,69123,57271.90,True
604,4096,59934,58493.30,True
605,4096,64464,56392.10,True
606,4096,46637,59426.90,True
607,4096,59873,56761.40,True
608,4096,57006,57904.40,True
609,4096,72763,61200.40,True
610,4096,65871,56928.40,True
611,4096,56837,60230.50,True
612,4096,58916,61325.50,True
613,4096,51860,60798.20,True
614,4096,63928,57643.00,True
615,4096,71924,59223.90,True
616,4096,80121,55210.30,True
617,4096,48209,56843.50,True
618,4096,59048,59548.80,True
619,4096,71799,56650.30,True
620,4096,67948,58112.60,True
621,4096,56686,57735.30,True
622,4096,68707,58393.50,True
623,4096,52490,56773.20,True
624,4096,44173,56238.80,True
625,4096,67946,55848.50,True
626,4096,58877,55801.60,True
627,4096,74498,55025.00,True
628,4096,66138,58156.00,True
629,4096,50872,56471.50,True
630,4096,54431,56511.30,True
631,4096,69015,56955.00,True
632,4096,71967,58379.00,True
633,4096,67930,56553.90,True
634,4096,69749,58393.00,True
635,4096,46609,56680.30,True
636,4096,51656,58710.30,True
637,4096,51330,53999.60,True
638,4096,59839,58893.40,True
639,4096,70659,57236.50,True
640,4096,57604,58128.10,True
641,4096,47858,56776.90,True
642,4096,63835,58557.30,True
643,4096,63164,58227.70,True
644,4096,63881,58445.10,True
645,4096,72239,56531.60,True
646,4096,71101,56710.80,True
647,4096,63974,57452.50,True
648,4096,71620,60490.90,True
649,4096,48136,55865.40,True
650,4096,68481,57364.30,True
651,4096,51777,57957.60,True
652,4096,59324,57274.00,True
653,4096,71791,54418.50,True
654,4096,67877,57483.60,True
655,4096,75375,56852.90,True
656,4096,80340,58485.90,True
657,4096,54635,60528.40,True
658,4096,49241,58782.80,True
659,4096,70709,55117.00,True
660,4096,64943,57951.40,True
661,4096,71722,56087.60,True
662,4096,59608,57677.30,True
663,4096,46367,56618.50,True
664,4096,61969,57350.70,True
665,4096,56435,59809.00,True
666,4096,83287,57471.70,True
667,4096,83780,54995.20,True
668,4096,64116,56408.00,True
669,4096,45418,55463.90,True
670,4096,58764,57506.80,True
671,4096,87271,55978.80,True
672,4096,67706,55433.20,True
673,4096,76121,56250.50,True
674,4096,58396,59561.90,True
675,4096,61892,57608.60,True
676,4096,55451,62695.80,True
677,4096,50377,56585.90,True
678,4096,53880,58834.30,True
679,4096,50407,56753.70,True
680,4096,47070,57264.80,True
681,4096,53487,59859.30,True
682,4096,63888,54338.80,True
683,4096,66733,58578.70,True
684,4096,73037,57871.00,True
685,4096,71878,56995.90,True
686,4096,57612,56002.40,True
687,4096,66755,56619.50,True
688,4096,60158,54329.00,True
689,4096,58925,58622.40,True
690,4096,63779,58354.20,True
691,4096,54275,56967.60,True
692,4096,53268,57547.70,True
693,4096,79859,56560.60,True
694,4096,56663,55981.50,True
695,4096,60486,54252.50,True
696,4096,51430,55785.20,True
697,4096,62913,57048.10,True
698,4096,59886,57092.40,True
699,4096,60462,55926.50,True
700,4096,55215,57972.80,True
701,4096,43722,61416.70,True
702,4096,67871,59746.10,True
703,4096,64383,56487.20,True
704,4096,67978,55068.20,True
705,4096,48350,56592.90,True
706,4096,64523,55046.50,True
707,4096,64822,57386.60,True
708,4096,46467,57325.90,True
709,4096,64746,59364.70,True
710,4096,50940,56332.90,True
711,4096,71855,56454.70,True
712,4096,46150,56770.30,True
713,4096,68995,56686.40,True
714,4096,63929,57926.90,True
715,4096,72506,59588.40,True
716,4096,66960,60491.40,True
717,4096,56114,58860.30,True
718,4096,71943,60113.60,True
719,4096,62261,58904.80,True
720,4096,70181,56691.40,True
721,4096,91732,58393.40,True
722,4096,47116,59455.30,True
723,4096,54272,57426.80,True
724,4096,52845,55736.00,True
725,4096,61545,55826.70,True
726,4096,70672,59773.80,True
727,4096,87260,58091.00,True
728,4096,48336,56094.40,True
729,4096,56084,56508.50,True
730,4096,67880,57925.70,True
731,4096,71245,57421.20,True
732,4096,72671,59857.60,True
733,4096,55248,58196.70,True
734,4096,55731,57798.70,True
735,4096,59936,56879.30,True
736,4096,71701,54985.20,True
737,4096,70638,56967.30,True
738,4096,65877,56572.60,True
739,4096,59494,56380.90,True
740,4096,65480,57111.10,True
741,4096,41963,61816.30,True
742,4096,67143,56718.30,True
743,4096,50570,57556.00,True
744,4096,54650,57342.00,True
745,4096,55916,56465.10,True
746,4096,55186,54486.40,True
747,4096,62605,58204.00,True
748,4096,69158,55927.60,True
749,4096,71797,56526.10,True
750,4096,68541,57177.20,True
751,4096,51796,56954.50,True
752,4096,59258,55966.00,True
753,4096,60624,58336.60,True
754,4096,63733,57755.10,True
755,4096,66792,58127.60,True
756,4096,68381,58951.60,True
757,4096,59885,55509.50,True
758,4096,63935,57360.40,True
759,4096,58615,57443.60,True
760,4096,63389,54273.60,True
761,4096,57531,60187.90,True
762,4096,56529,56661.00,True
763,4096,55822,55874.30,True
764,4096,47867,56395.60,True
765,4096,78950,58218.00,True
766,4096,64366,55903.90,True
767,4096,79675,59052.00,True
768,4096,65850,58593.60,True
769,4096,55589,54827.20,True
770,4096,45328,58106.50,True
771,4096,64485,59162.10,True
772,4096,68161,56152.10,True
773,4096,64861,56611.90,True
774,4096,48338,57825.10,True
775,4096,68043,56775.30,True
776,4096,54288,57588.00,True
777,4096,42283,57274.60,True
778,4096,58129,58225.70,True
779,4096,75782,56658.00,True
780,4096,67343,57864.30,True
781,4096,56622,58674.00,True
782,4096,60974,55142.20,True
783,4096,64589,56259.10,True
784,4096,49399,55549.10,True
785,4096,60714,58221.00,True
786,4096,51528,57519.20,True
787,4096,75582,56515.60,True
788,4096,58895,60702.20,True
789,4096,69434,57739.10,True
790,4096,63112,59827.50,True
791,4096,68012,59209.70,True
792,4096,66577,58616.30,True
793,4096,56134,58093.70,True
794,4096,52839,56323.20,True
795,4096,43694,55863.80,True
796,4096,63902,56383.30,True
797,4096,64894,56759.30,True
798,4096,63888,57302.70,True
799,4096,72206,55681.70,True
800,4096,49117,56419.40,True
801,4096,45532,60238.90,True
802,4096,68491,57422.40,True
803,4096,80027,67424.50,True
804,4096,71799,56815.20,True
805,4096,42161,57713.90,True
806,4096,66214,55805.10,True
807,4096,75777,58121.90,True
808,4096,63269,58154.10,True
809,4096,60252,56065.80,True
810,4096,66435,59379.30,True
811,4096,56979,59189.60,True
812,4096,47896,59659.70,True
813,4096,53623,58161.90,True
814,4096,58846,57607.50,True
815,4096,62687,58881.60,True
816,4096,64138,58727.50,True
817,4096,55754,61725.10,True
818,4096,68435,59529.30,True
819,4096,63071,60484.90,True
820,4096,63959,60338.60,True
821,4096,39612,58754.80,True
822,4096,68960,57189.10,True
823,4096,66708,56970.50,True
824,4096,72130,58488.80,True
825,4096,71883,56713.80,True
826,4096,67970,58450.10,True
827,4096,60489,56004.00,True
828,4096,62892,57582.10,True
829,4096,54831,56449.50,True
830,4096,48242,57611.50,True
831,4096,57518,57093.70,True
832,4096,76077,57632.90,True
833,4096,75670,56707.30,True
834,4096,79251,56605.60,True
835,4096,61867,60312.40,True
836,4096,42533,55891.60,True
837,4096,75213,60123.20,True
838,4096,67962,55031.00,True
839,4096,55788,56576.60,True
840,4096,59936,55819.10,True
841,4096,68500,56097.90,True
842,4096,67214,58069.30,True
843,4096,69241,56897.90,True
844,4096,54815,57684.80,True
845,4096,59633,56331.40,True
846,4096,47870,54156.00,True
847,4096,50497,54762.70,True
848,4096,40086,54765.70,True
849,4096,69712,55522.70,True
850,4096,55473,58844.00,True
851,4096,66374,56364.60,True
852,4096,63715,56702.80,True
853,4096,40520,55918.60,True
854,4096,88575,58209.80,True
855,4096,67863,57052.40,True
856,4096,54930,55849.50,True
857,4096,64510,54877.90,True
858,4096,60872,56477.30,True
859,4096,72805,56244.00,True
860,4096,98227,56335.80,True
861,4096,67849,55128.30,True
862,4096,60898,54120.40,True
863,4096,55786,56934.00,True
864,4096,59449,56494.70,True
865,4096,53936,54152.60,True
866,4096,58724,55457.70,True
867,4096,83879,58618.50,True
868,4096,76678,56977.70,True
869,4096,68196,57285.00,True
870,4096,67682,57484.40,True
871,4096,86998,58112.00,True
872,4096,62036,54436.20,True
873,4096,57677,58695.40,True
874,4096,52420,55715.20,True
875,4096,54917,54985.80,True
876,4096,45718,55608.50,True
877,4096,63337,57378.10,True
878,4096,79720,54932.80,True
879,4096,62659,55962.80,True
880,4096,69132,54874.90,True
881,4096,59877,55796.60,True
882,4096,64197,58757.90,True
883,4096,67594,56283.60,True
884,4096,63824,56070.00,True
885,4096,64670,57592.50,True
886,4096,67100,57424.20,True
887,4096,44510,55741.00,True
888,4096,51282,55767.50,True
889,4096,59782,53634.80,True
890,4096,64546,56353.20,True
891,4096,63099,56240.60,True
892,4096,52887,57942.20,True
893,4096,71130,56413.70,True
894,4096,63964,57113.60,True
895,4096,77220,55414.10,True
896,4096,70413,56648.70,True
897,4096,47813,54254.60,True
898,4096,55893,56213.80,True
899,4096,63799,56260.90,True
900,4096,82736,58630.60,True
901,4096,67675,60745.00,True
902,4096,45365,58185.60,True
903,4096,58733,54647.70,True
904,4096,52633,57352.70,True
905,4096,72544,55750.80,True
906,4096,66888,57418.30,True
907,4096,53317,54957.80,True
908,4096,51594,53434.80,True
909,4096,71699,56979.70,True
910,4096,74130,56480.90,True
911,4096,57267,56358.60,True
912,4096,67900,57877.70,True
913,4096,63355,59434.80,True
914,4096,49865,56661.00,True
915,4096,69991,57603.20,True
916,4096,52706,59591.00,True
917,4096,47930,55428.10,True
918,4096,59596,56095.10,True
919,4096,58194,56535.20,True
920,4096,45869,56702.40,True
921,4096,60807,56226.20,True
922,4096,54952,56749.20,True
923,4096,48105,57849.40,True
924,4096,74876,55610.10,True
925,4096,76222,54681.00,True
926,4096,64261,55861.10,True
927,4096,72014,56505.10,True
928,4096,79881,58042.30,True
