Chunk_ID,Size_Bytes,HashTime_uS,VerifyTime_uS,Valid
161,4096,35520,56383.40,True
162,4096,39145,56666.90,True
163,4096,46814,59116.70,True
164,4096,36048,57273.50,True
165,4096,45565,61215.30,True
166,4096,75995,56325.90,True
167,4096,79822,55589.80,True
168,4096,71853,55985.10,True
169,4096,54773,55290.60,True
170,4096,35519,56739.30,True
171,4096,35295,55429.00,True
172,4096,35690,55793.90,True
173,4096,33798,56448.10,True
174,4096,37035,57332.40,True
175,4096,35824,54566.80,True
176,4096,35690,58835.60,True
177,4096,35903,57268.20,True
178,4096,36436,57651.40,True
179,4096,34722,54318.90,True
180,4096,34728,57865.00,True
181,4096,35512,56005.90,True
182,4096,36677,58219.80,True
183,4096,36010,56645.80,True
184,4096,35779,54329.00,True
185,4096,35466,55522.00,True
186,4096,38267,59691.90,True
187,4096,54267,53059.80,True
188,4096,45778,55029.60,True
189,4096,65988,58084.80,True
190,4096,75894,55146.50,True
191,4096,71834,57244.20,True
192,4096,64211,56467.60,True
193,4096,61045,59056.00,True
194,4096,41137,58286.90,True
195,4096,33798,57197.10,True
196,4096,38261,56673.40,True
197,4096,37243,56081.60,True
198,4096,38432,57848.50,True
199,4096,35448,54925.80,True
200,4096,34775,57480.70,True
201,4096,35353,59342.60,True
202,4096,55300,56943.40,True
203,4096,35970,57717.20,True
204,4096,35871,59488.30,True
205,4096,37245,57644.20,True
206,4096,34439,58100.30,True
207,4096,35138,54156.40,True
208,4096,40082,57423.40,True
209,4096,38818,55592.00,True
210,4096,40034,58358.40,True
211,4096,38207,59721.50,True
212,4096,39387,58288.10,True
213,4096,40027,56277.50,True
214,4096,67732,58609.70,True
215,4096,67930,56868.80,True
216,4096,63190,57578.40,True
217,4096,66847,58549.40,True
218,4096,67040,58778.30,True
219,4096,63407,55956.30,True
220,4096,43973,58414.40,True
221,4096,36069,56391.40,True
222,4096,38157,57564.10,True
223,4096,36399,55934.10,True
224,4096,37447,58011.90,True
225,4096,37329,57041.90,True
226,4096,37315,54906.90,True
227,4096,35994,54792.60,True
228,4096,34836,58714.70,True
229,4096,35941,54822.30,True
230,4096,37646,56555.20,True
231,4096,34231,56074.50,True
232,4096,35282,58318.80,True
233,4096,35300,57632.50,True
234,4096,46165,59656.90,True
235,4096,35517,59139.40,True
236,4096,36058,58386.90,True
237,4096,39741,56285.60,True
238,4096,40062,56012.70,True
239,4096,44724,57782.70,True
240,4096,35091,55250.00,True
241,4096,35747,55700.20,True
242,4096,35862,56067.90,True
243,4096,36426,57207.60,True
244,4096,50059,57915.50,True
245,4096,58625,56006.20,True
246,4096,57670,54808.20,True
247,4096,59292,58001.00,True
248,4096,64623,58114.00,True
249,4096,35262,55732.50,True
250,4096,36146,56359.00,True
251,4096,36067,58787.80,True
252,4096,35862,57708.60,True
253,4096,40124,56478.90,True
254,4096,38928,57975.20,True
255,4096,35354,56280.10,True
256,4096,35916,60575.80,True
257,4096,35025,59001.60,True
258,4096,36157,58388.10,True
259,4096,35794,56306.40,True
260,4096,35755,56834.50,True
261,4096,36064,57452.00,True
262,4096,37489,55540.90,True
263,4096,52092,55480.30,True
264,4096,76116,57467.70,True
265,4096,67688,56890.60,True
266,4096,79723,54912.70,True
267,4096,60559,59414.70,True
268,4096,34959,65753.80,True
269,4096,35037,54614.10,True
270,4096,49171,55799.70,True
271,4096,34925,54102.50,True
272,4096,34594,55817.80,True
273,4096,35000,59236.70,True
274,4096,42636,55805.40,True
275,4096,35639,56801.20,True
276,4096,45459,56100.40,True
277,4096,35468,56178.70,True
278,4096,37223,57019.70,True
279,4096,35840,55414.40,True
280,4096,35731,55780.80,True
281,4096,35697,58164.40,True
282,4096,42124,56647.40,True
283,4096,36331,55382.20,True
284,4096,35183,57167.00,True
285,4096,63721,57125.50,True
286,4096,67910,56863.20,True
287,4096,71942,57145.50,True
288,4096,73156,56342.70,True
289,4096,71202,54977.50,True
290,4096,59587,59435.00,True
291,4096,38620,55544.30,True
292,4096,36265,59046.80,True
293,4096,36484,56536.60,True
294,4096,37039,53576.90,True
295,4096,36839,55386.60,True
296,4096,35418,52534.40,True
297,4096,37034,57453.70,True
298,4096,36726,54807.10,True
299,4096,34028,55550.30,True
300,4096,36264,54688.20,True
301,4096,36640,60411.50,True
302,4096,37404,56012.90,True
303,4096,37426,56938.10,True
304,4096,35860,56742.50,True
305,4096,35826,60282.40,True
306,4096,36905,57709.50,True
307,4096,37387,57246.40,True
308,4096,45886,57319.60,True
309,4096,36707,56648.90,True
310,4096,35814,56080.70,True
311,4096,34818,55710.20,True
312,4096,36103,56410.30,True
313,4096,45709,58673.10,True
314,4096,37372,56835.60,True
315,4096,62214,56806.60,True
316,4096,68541,58492.80,True
317,4096,63919,58325.40,True
318,4096,71192,58059.40,True
319,4096,68021,59298.90,True
320,4096,47683,57921.10,True
321,4096,36647,59417.40,True
322,4096,40113,57128.70,True
323,4096,37493,57340.40,True
324,4096,35692,55832.00,True
325,4096,35075,54626.30,True
326,4096,37188,55286.30,True
327,4096,35790,56982.30,True
328,4096,36976,54997.20,True
329,4096,36201,55355.60,True
330,4096,35845,56159.50,True
331,4096,35562,58561.50,True
332,4096,34745,55893.50,True
333,4096,35468,54069.40,True
334,4096,38845,53750.80,True
335,4096,34431,56652.10,True
336,4096,35616,56640.00,True
337,4096,36377,58281.90,True
338,4096,84755,55707.80,True
339,4096,50574,56552.50,True
340,4096,52939,56990.00,True
341,4096,79239,57618.80,True
342,4096,51031,56097.40,True
343,4096,56789,59352.00,True
344,4096,61044,58172.60,True
345,4096,34610,57834.70,True
346,4096,39702,55778.70,True
347,4096,36725,56746.10,True
348,4096,36350,60571.90,True
349,4096,45474,55911.60,True
350,4096,37340,58423.10,True
351,4096,36313,57463.70,True
352,4096,35718,55073.50,True
353,4096,35274,58844.30,True
354,4096,38002,57782.00,True
355,4096,35667,56672.70,True
356,4096,35697,56520.80,True
357,4096,35631,54126.00,True
358,4096,39055,55738.90,True
359,4096,36661,57552.10,True
360,4096,62453,56625.00,True
361,4096,70767,56631.50,True
362,4096,73554,56050.30,True
363,4096,70484,56256.60,True
364,4096,68705,61510.30,True
365,4096,56876,56593.40,True
366,4096,40641,55501.30,True
367,4096,36708,54843.10,True
368,4096,34284,57790.70,True
369,4096,34646,54733.90,True
370,4096,37988,58339.70,True
371,4096,35645,57362.70,True
372,4096,35947,59133.30,True
373,4096,36326,58007.50,True
374,4096,36677,54982.30,True
375,4096,36618,56415.70,True
376,4096,34550,54612.10,True
377,4096,34256,58217.20,True
378,4096,36628,55152.90,True
379,4096,35678,56802.80,True
380,4096,43761,54845.00,True
381,4096,34444,57184.60,True
382,4096,39497,55098.80,True
383,4096,36927,54783.20,True
384,4096,35082,56525.60,True
385,4096,51234,55253.00,True
386,4096,35679,55655.40,True
387,4096,35548,55781.20,True
388,4096,36741,55100.90,True
389,4096,35146,58511.30,True
390,4096,72131,57612.30,True
391,4096,69888,56605.10,True
392,4096,47140,55849.80,True
393,4096,56463,56277.00,True
394,4096,60175,57400.10,True
395,4096,46563,58668.30,True
396,4096,35829,56285.40,True
397,4096,35315,59431.10,True
398,4096,35900,56266.20,True
399,4096,34500,56632.20,True
400,4096,36808,54798.80,True
401,4096,39428,62498.30,True
402,4096,36405,59384.90,True
403,4096,37372,55975.90,True
404,4096,35522,54593.20,True
405,4096,36099,56230.60,True
406,4096,40016,56081.90,True
407,4096,35334,57099.50,True
408,4096,35125,56744.00,True
409,4096,35898,56566.30,True
410,4096,39293,57150.40,True
411,4096,35478,59729.00,True
412,4096,53372,59686.50,True
413,4096,67896,57027.90,True
414,4096,79889,59817.80,True
415,4096,64459,58373.80,True
416,4096,67576,56298.00,True
417,4096,73337,56754.30,True
418,4096,41778,57788.70,True
419,4096,41284,58338.00,True
420,4096,37085,59334.30,True
421,4096,43897,58541.10,True
422,4096,42150,58492.80,True
423,4096,34283,59366.90,True
424,4096,35727,57401.10,True
425,4096,35442,58564.50,True
426,4096,39510,58652.80,True
427,4096,34846,57349.10,True
428,4096,36041,56488.80,True
429,4096,36575,58360.90,True
430,4096,41354,55720.10,True
431,4096,35474,55599.00,True
432,4096,35968,55274.10,True
433,4096,36164,55349.90,True
434,4096,36931,54827.30,True
435,4096,35379,58907.40,True
436,4096,37201,57487.90,True
437,4096,36188,57278.30,True
438,4096,40312,59138.90,True
439,4096,44623,55773.20,True
440,4096,63795,57426.60,True
441,4096,67315,55160.90,True
442,4096,71884,57921.10,True
443,4096,71694,56217.00,True
444,4096,68332,57486.90,True
445,4096,38429,55505.00,True
446,4096,33971,54324.90,True
447,4096,34871,56677.60,True
448,4096,36686,58531.40,True
449,4096,34765,56356.40,True
450,4096,39294,59877.10,True
451,4096,49514,60605.10,True
452,4096,35721,55138.90,True
453,4096,39159,57264.40,True
454,4096,37831,56168.20,True
455,4096,35817,54394.10,True
456,4096,34572,54364.00,True
457,4096,35744,58126.50,True
458,4096,45942,53738.30,True
459,4096,35291,55237.90,True
460,4096,36071,57224.80,True
461,4096,36245,55950.70,True
462,4096,40781,57514.10,True
463,4096,35741,57761.30,True
464,4096,35878,56171.10,True
465,4096,36202,56593.20,True
466,4096,43064,55372.50,True
467,4096,35143,58347.40,True
468,4096,59962,57667.40,True
469,4096,74776,57533.50,True
470,4096,69060,58464.60,True
471,4096,56483,56277.40,True
472,4096,36980,56898.80,True
473,4096,34947,57788.00,True
474,4096,37225,56335.10,True
475,4096,35088,57842.20,True
476,4096,36286,54699.00,True
477,4096,35386,56910.00,True
478,4096,37174,57777.90,True
479,4096,36339,58471.00,True
480,4096,35998,59551.10,True
481,4096,35159,55229.60,True
482,4096,39055,56275.30,True
483,4096,48348,57094.50,True
484,4096,50840,53870.00,True
485,4096,36527,60614.70,True
486,4096,36939,57261.30,True
487,4096,60962,55740.90,True
488,4096,71881,57358.10,True
489,4096,67878,55785.50,True
490,4096,74845,55001.20,True
491,4096,47681,55822.10,True
492,4096,35837,56863.00,True
493,4096,34594,58359.70,True
494,4096,46775,53479.10,True
495,4096,35186,56654.30,True
496,4096,35221,59774.40,True
497,4096,40693,57372.70,True
498,4096,36916,55243.00,True
499,4096,36106,56761.00,True
500,4096,36046,57409.40,True
501,4096,36324,57968.40,True
502,4096,39358,57196.10,True
503,4096,34771,55648.70,True
504,4096,36146,57104.60,True
505,4096,35175,57427.10,True
506,4096,37198,54976.60,True
507,4096,35245,58927.80,True
508,4096,35421,56458.70,True
509,4096,46375,55112.80,True
510,4096,73256,56793.70,True
511,4096,68237,58591.60,True
512,4096,62787,54576.70,True
513,4096,65915,57620.00,True
514,4096,67279,56982.00,True
515,4096,48004,60906.60,True
516,4096,35957,55881.40,True
517,4096,36741,60239.60,True
518,4096,39134,59042.10,True
519,4096,37433,55976.00,True
520,4096,36460,59200.40,True
521,4096,36011,58518.30,True
522,4096,40679,58184.40,True
523,4096,37430,57995.60,True
524,4096,34212,57283.20,True
525,4096,36061,55730.00,True
526,4096,45584,54933.60,True
527,4096,36145,54908.20,True
528,4096,34744,55094.30,True
529,4096,36834,55456.80,True
530,4096,43709,55038.00,True
531,4096,35676,59683.10,True
532,4096,35602,56458.30,True
533,4096,34994,55660.50,True
534,4096,36122,57945.10,True
535,4096,37490,56826.00,True
536,4096,35128,55691.80,True
537,4096,34385,56034.70,True
538,4096,40329,56446.90,True
539,4096,35562,56041.50,True
540,4096,59423,54532.90,True
541,4096,64018,61019.60,True
542,4096,76266,56450.80,True
543,4096,66943,56352.50,True
544,4096,67972,54987.00,True
545,4096,39356,58519.10,True
546,4096,38105,55162.30,True
547,4096,39251,54994.30,True
548,4096,34895,57714.70,True
549,4096,36165,56639.80,True
550,4096,37679,53841.10,True
551,4096,37197,56340.80,True
552,4096,35122,54774.80,True
553,4096,36011,56377.20,True
554,4096,37370,57992.50,True
555,4096,37136,57304.50,True
556,4096,35958,56669.10,True
557,4096,34875,57445.00,True
558,4096,38820,54821.30,True
559,4096,35903,57239.40,True
560,4096,35627,56696.80,True
561,4096,35120,60093.90,True
562,4096,47767,55637.70,True
563,4096,36278,57965.70,True
564,4096,34811,57150.40,True
565,4096,38755,53840.00,True
566,4096,95727,56508.30,True
567,4096,67412,59155.00,True
568,4096,71747,55929.10,True
569,4096,38322,55972.30,True
570,4096,35478,55491.50,True
571,4096,35389,58599.10,True
572,4096,35163,58198.20,True
573,4096,35996,55624.90,True
574,4096,35296,57094.00,True
575,4096,35424,58607.80,True
576,4096,36705,56168.90,True
577,4096,37655,56473.70,True
578,4096,40634,54782.30,True
579,4096,37872,56455.40,True
580,4096,35577,57671.80,True
581,4096,36127,56842.30,True
582,4096,41603,55037.80,True
583,4096,37136,58260.30,True
584,4096,36320,56768.50,True
585,4096,56042,57373.50,True
586,4096,75868,54660.60,True
587,4096,67909,55825.20,True
588,4096,67573,58198.10,True
589,4096,76720,60018.80,True
590,4096,70731,58152.70,True
591,4096,35585,59506.20,True
592,4096,37319,58678.60,True
593,4096,35688,61286.00,True
594,4096,36631,58774.80,True
595,4096,34687,60038.70,True
596,4096,34674,55587.10,True
597,4096,46208,55699.70,True
598,4096,38313,53972.20,True
599,4096,35795,55951.50,True
600,4096,35169,56398.60,True
601,4096,35364,58984.50,True
602,4096,45338,56747.00,True
603,4096,35565,57663.00,True
604,4096,36278,53955.00,True
605,4096,34868,57026.50,True
606,4096,39165,54622.90,True
607,4096,35861,56569.60,True
608,4096,37556,58490.40,True
609,4096,38031,57839.60,True
610,4096,37861,56639.10,True
611,4096,36589,55296.40,True
612,4096,39096,55665.80,True
613,4096,39679,57799.20,True
614,4096,48519,58611.20,True
615,4096,79175,58698.00,True
616,4096,57512,58758.90,True
617,4096,73614,57451.30,True
618,4096,76967,54725.70,True
619,4096,35722,57343.90,True
620,4096,36048,57239.70,True
621,4096,34679,58536.80,True
622,4096,39197,58166.50,True
623,4096,36126,57631.60,True
624,4096,35054,57211.00,True
625,4096,36353,54445.50,True
626,4096,37527,56832.10,True
627,4096,36907,57542.00,True
628,4096,46147,56598.00,True
629,4096,50061,56216.40,True
630,4096,37564,57247.10,True
631,4096,36900,55764.40,True
632,4096,35026,54288.20,True
633,4096,35411,56151.70,True
634,4096,35347,59280.80,True
635,4096,36704,56081.10,True
636,4096,68542,54185.80,True
637,4096,60742,56177.80,True
638,4096,61777,57519.40,True
639,4096,68770,55201.10,True
640,4096,68250,55533.60,True
641,4096,59002,54767.70,True
642,4096,39701,55197.50,True
643,4096,37523,56378.10,True
644,4096,36421,53967.50,True
645,4096,35805,56832.50,True
646,4096,41955,56061.10,True
647,4096,38734,55716.50,True
648,4096,35759,57125.30,True
649,4096,35122,54996.30,True
650,4096,36767,53987.70,True
651,4096,35456,56902.20,True
652,4096,35257,55635.40,True
653,4096,35883,56260.70,True
654,4096,37447,54906.40,True
655,4096,37673,57030.20,True
656,4096,35913,54692.30,True
657,4096,36851,58797.90,True
658,4096,37407,53899.10,True
659,4096,36755,57580.80,True
660,4096,36141,55987.40,True
661,4096,34680,56015.10,True
662,4096,38352,54477.30,True
663,4096,36577,55424.40,True
664,4096,62486,54285.10,True
665,4096,67102,55793.10,True
666,4096,59262,55273.40,True
667,4096,68512,59249.00,True
668,4096,83876,56668.30,True
669,4096,55477,58527.60,True
670,4096,36796,56930.40,True
671,4096,46532,53171.80,True
672,4096,35881,54573.40,True
673,4096,35685,53703.50,True
674,4096,36379,54512.30,True
675,4096,43669,55058.60,True
676,4096,36261,56528.60,True
677,4096,36351,55926.00,True
678,4096,37739,58729.30,True
679,4096,38070,56551.60,True
680,4096,37638,56235.90,True
681,4096,36466,54062.40,True
682,4096,38178,54104.60,True
683,4096,36197,55924.10,True
684,4096,37369,56968.40,True
685,4096,36016,57370.40,True
686,4096,38816,55758.20,True
687,4096,36577,55596.60,True
688,4096,35940,55815.90,True
689,4096,35563,56333.00,True
690,4096,37712,56771.20,True
691,4096,35419,57877.30,True
692,4096,44670,56775.30,True
693,4096,79235,57600.80,True
694,4096,68451,55969.50,True
695,4096,63626,56012.70,True
696,4096,53239,57561.70,True
697,4096,35777,53945.00,True
698,4096,36234,54768.70,True
699,4096,35628,60500.90,True
700,4096,35550,57652.40,True
701,4096,36156,59857.30,True
702,4096,38380,57878.70,True
703,4096,36012,56698.40,True
704,4096,35932,54147.10,True
705,4096,37401,57957.80,True
706,4096,48521,55874.40,True
707,4096,49027,56268.20,True
708,4096,35958,56772.50,True
709,4096,35131,57359.90,True
710,4096,37935,57073.30,True
711,4096,42241,57040.80,True
712,4096,64587,56523.20,True
713,4096,64483,55008.60,True
714,4096,71209,55924.40,True
715,4096,74694,57815.70,True
716,4096,69723,59776.00,True
717,4096,56813,59535.10,True
718,4096,38001,58262.90,True
719,4096,35680,56761.50,True
720,4096,36513,55369.70,True
721,4096,35900,56257.70,True
722,4096,38285,57758.70,True
723,4096,35096,55974.00,True
724,4096,35074,55173.40,True
725,4096,34801,55002.60,True
726,4096,37639,58275.10,True
727,4096,36917,56348.00,True
728,4096,38014,56724.60,True
729,4096,36025,56279.10,True
730,4096,35802,55756.70,True
731,4096,34124,56878.80,True
732,4096,35755,56981.40,True
733,4096,34955,58263.00,True
734,4096,37841,55064.70,True
735,4096,36320,56954.40,True
736,4096,34985,55287.50,True
737,4096,35418,56801.10,True
738,4096,36818,57414.00,True
739,4096,35159,57417.00,True
740,4096,35808,57464.60,True
741,4096,34285,57682.00,True
742,4096,56668,56262.00,True
743,4096,75939,54848.70,True
744,4096,66748,55944.30,True
745,4096,68970,54674.90,True
746,4096,53461,56489.10,True
747,4096,35372,59565.20,True
748,4096,51516,55855.30,True
749,4096,36177,56138.50,True
750,4096,37267,54838.50,True
751,4096,35214,56266.80,True
752,4096,35494,55903.10,True
753,4096,34666,56429.40,True
754,4096,37969,57690.80,True
755,4096,33786,55911.40,True
756,4096,38019,54408.00,True
757,4096,35336,54903.40,True
758,4096,36906,54948.40,True
759,4096,34279,56598.30,True
760,4096,36060,57998.60,True
761,4096,35964,54715.00,True
762,4096,36194,57875.20,True
763,4096,38065,55937.40,True
764,4096,48037,57330.90,True
765,4096,59826,59574.40,True
766,4096,71869,56135.80,True
767,4096,68596,55467.40,True
768,4096,67824,55628.60,True
769,4096,55738,55706.80,True
770,4096,39025,56436.60,True
771,4096,35680,55644.20,True
772,4096,35651,59213.20,True
773,4096,56131,57210.90,True
774,4096,36006,54835.60,True
775,4096,36224,55712.10,True
776,4096,35355,57052.80,True
777,4096,38137,53318.20,True
778,4096,35954,57939.50,True
779,4096,35131,56826.20,True
780,4096,37949,55482.60,True
781,4096,35023,55956.00,True
782,4096,43958,56131.80,True
783,4096,35818,55436.50,True
784,4096,37662,56272.50,True
785,4096,45307,52954.40,True
786,4096,38184,55850.20,True
787,4096,36468,56143.10,True
788,4096,37922,54564.10,True
789,4096,35803,56595.40,True
790,4096,40640,55864.80,True
791,4096,53434,57387.20,True
792,4096,66657,53801.20,True
793,4096,69316,57264.20,True
794,4096,69691,55073.00,True
795,4096,34594,55544.80,True
796,4096,33601,55660.30,True
797,4096,35664,55666.90,True
798,4096,36684,58264.20,True
799,4096,35963,55627.80,True
800,4096,36070,54419.70,True
801,4096,36647,58080.30,True
802,4096,42933,57761.40,True
803,4096,35933,57749.10,True
804,4096,36775,54980.00,True
805,4096,35576,58143.70,True
806,4096,38824,52790.40,True
807,4096,37084,56663.70,True
808,4096,36872,54943.80,True
809,4096,37737,57634.10,True
810,4096,57737,59119.70,True
811,4096,71271,56367.10,True
812,4096,72246,60534.70,True
813,4096,62065,57346.80,True
814,4096,64818,59170.70,True
815,4096,66999,59374.90,True
816,4096,35839,56159.20,True
817,4096,36809,58629.50,True
818,4096,37884,56122.20,True
819,4096,34787,57657.80,True
820,4096,35809,55865.10,True
821,4096,43860,58535.40,True
822,4096,36541,58265.20,True
823,4096,35827,57994.10,True
824,4096,35222,55313.60,True
825,4096,35201,59798.90,True
826,4096,38780,54732.60,True
827,4096,34208,56086.60,True
828,4096,35650,55192.50,True
829,4096,36490,56864.30,True
830,4096,36514,55395.50,True
831,4096,34780,56848.80,True
832,4096,35570,56009.70,True
833,4096,35572,57277.40,True
834,4096,35364,57561.20,True
835,4096,33390,54675.60,True
836,4096,35200,56668.00,True
837,4096,35092,57027.60,True
838,4096,36330,58551.70,True
839,4096,36560,55543.30,True
840,4096,35347,55259.00,True
841,4096,56098,58170.90,True
842,4096,83577,57738.90,True
843,4096,71701,56849.10,True
844,4096,76611,56163.60,True
845,4096,38168,55616.90,True
846,4096,36354,55490.40,True
847,4096,35836,56656.90,True
848,4096,35974,54166.00,True
849,4096,36893,56660.50,True
850,4096,37749,55759.10,True
851,4096,37403,55593.20,True
852,4096,35988,53409.50,True
853,4096,43353,54342.70,True
854,4096,37018,54714.60,True
855,4096,34683,55476.90,True
856,4096,35560,57097.20,True
857,4096,36209,58197.40,True
858,4096,47039,57475.70,True
859,4096,37040,59137.30,True
860,4096,38870,54364.60,True
861,4096,35125,56971.50,True
862,4096,38328,53922.60,True
863,4096,67552,56055.30,True
864,4096,60571,55502.90,True
865,4096,75204,56399.10,True
866,4096,60474,54241.40,True
867,4096,71136,59249.00,True
868,4096,79527,57434.60,True
869,4096,37857,56296.60,True
870,4096,38709,56809.30,True
871,4096,36459,57609.10,True
872,4096,36005,54559.10,True
873,4096,36403,55400.20,True
874,4096,39850,53953.60,True
875,4096,35238,57487.10,True
876,4096,35528,53519.10,True
877,4096,35241,57599.90,True
878,4096,36236,57584.00,True
879,4096,36170,55729.50,True
880,4096,37973,56128.40,True
881,4096,36607,56873.60,True
882,4096,35737,53979.90,True
883,4096,35843,60175.30,True
884,4096,36941,55272.80,True
885,4096,35734,55831.00,True
886,4096,35191,54632.90,True
887,4096,35416,57143.00,True
888,4096,35026,54560.40,True
889,4096,44697,57474.10,True
890,4096,42565,59931.20,True
891,4096,52171,55920.70,True
892,4096,63812,58487.10,True
893,4096,58671,56599.00,True
894,4096,78338,56596.90,True
895,4096,64014,58937.80,True
896,4096,63067,57382.60,True
897,4096,39634,58510.40,True
898,4096,37049,53338.20,True
899,4096,35462,57786.00,True
900,4096,34583,56162.00,True
901,4096,35685,57917.60,True
902,4096,36327,57521.10,True
903,4096,34634,56782.30,True
904,4096,36794,52913.30,True
905,4096,35517,54786.70,True
906,4096,38665,57276.60,True
907,4096,35171,56503.80,True
908,4096,35725,54331.90,True
909,4096,34976,56950.80,True
910,4096,38914,58053.60,True
911,4096,36042,57456.10,True
912,4096,34101,55751.00,True
913,4096,35362,58874.40,True
914,4096,36988,56143.00,True
915,4096,35838,58907.10,True
916,4096,36358,65158.50,True
917,4096,35191,58696.40,True
918,4096,62099,56619.20,True
919,4096,55568,57701.90,True
920,4096,63219,53851.70,True
921,4096,71928,60044.00,True
922,4096,70529,58214.40,True
923,4096,41211,55593.60,True
924,4096,37811,54865.20,True
925,4096,34128,55184.30,True
926,4096,36859,55970.90,True
927,4096,34603,55494.00,True
928,4096,35605,53668.60,True
