Chunk_ID,Size_Bytes,SignTime_uS,VerifyTime_uS,Valid
167,4096,113,261.80,True
168,4096,190,136.20,True
169,4096,96,374.90,True
170,4096,188,300.50,True
171,4096,127,522.40,True
172,4096,184,267.40,True
173,4096,123,402.70,True
174,4096,181,313.20,True
175,4096,122,443.90,True
176,4096,185,362.90,True
177,4096,120,226.50,True
178,4096,179,159.10,True
179,4096,100,192.30,True
180,4096,90,109.00,True
181,4096,89,160.00,True
182,4096,89,117.20,True
183,4096,89,118.90,True
184,4096,89,113.70,True
185,4096,105,127.70,True
186,4096,89,119.70,True
187,4096,90,181.20,True
188,4096,181,311.40,True
189,4096,132,243.30,True
190,4096,138,171.00,True
191,4096,150,213.50,True
192,4096,122,189.70,True
193,4096,143,203.40,True
194,4096,208,399.60,True
195,4096,131,239.80,True
196,4096,137,388.60,True
197,4096,133,449.60,True
198,4096,188,365.00,True
199,4096,100,421.80,True
200,4096,131,265.80,True
201,4096,148,488.70,True
202,4096,207,786.90,True
203,4096,100,393.00,True
204,4096,139,269.10,True
205,4096,108,463.90,True
206,4096,131,291.30,True
207,4096,127,191.00,True
208,4096,149,304.00,True
209,4096,102,304.00,True
210,4096,109,254.20,True
211,4096,132,326.80,True
212,4096,96,145.70,True
213,4096,154,643.10,True
214,4096,104,390.40,True
215,4096,153,394.90,True
216,4096,117,188.80,True
217,4096,136,457.00,True
218,4096,95,331.70,True
219,4096,137,323.40,True
220,4096,119,131.80,True
221,4096,142,421.60,True
222,4096,95,263.10,True
223,4096,136,330.00,True
224,4096,118,376.10,True
225,4096,134,452.10,True
226,4096,97,265.70,True
227,4096,137,332.20,True
228,4096,119,364.40,True
229,4096,144,420.50,True
230,4096,96,350.80,True
231,4096,142,500.00,True
232,4096,95,398.30,True
233,4096,141,482.00,True
234,4096,97,131.60,True
235,4096,168,333.70,True
236,4096,102,133.80,True
237,4096,152,549.90,True
238,4096,100,366.80,True
239,4096,152,468.60,True
240,4096,104,413.20,True
241,4096,138,420.60,True
242,4096,101,129.60,True
243,4096,134,455.50,True
244,4096,95,256.30,True
245,4096,91,275.00,True
246,4096,89,121.20,True
247,4096,88,125.30,True
248,4096,90,104.30,True
249,4096,88,155.20,True
250,4096,122,104.30,True
251,4096,114,116.80,True
252,4096,97,271.40,True
253,4096,154,182.30,True
254,4096,193,274.40,True
255,4096,177,184.10,True
256,4096,100,271.80,True
257,4096,190,498.80,True
258,4096,100,360.40,True
259,4096,162,550.40,True
260,4096,176,265.30,True
261,4096,99,704.50,True
262,4096,176,441.70,True
263,4096,116,216.80,True
264,4096,180,344.60,True
265,4096,100,325.70,True
266,4096,172,266.50,True
267,4096,98,338.10,True
268,4096,132,401.60,True
269,4096,92,379.70,True
270,4096,114,243.10,True
271,4096,96,209.40,True
272,4096,125,271.10,True
273,4096,126,179.70,True
274,4096,96,316.10,True
275,4096,129,176.90,True
276,4096,105,140.10,True
277,4096,150,193.10,True
278,4096,131,268.80,True
279,4096,134,180.60,True
280,4096,126,278.20,True
281,4096,141,346.20,True
282,4096,130,240.70,True
283,4096,145,220.50,True
284,4096,126,154.60,True
285,4096,97,286.10,True
286,4096,144,288.70,True
287,4096,125,177.70,True
288,4096,134,146.50,True
289,4096,111,447.00,True
290,4096,134,130.40,True
291,4096,117,251.30,True
292,4096,132,265.30,True
293,4096,111,323.80,True
294,4096,133,129.40,True
295,4096,108,249.00,True
296,4096,111,276.80,True
297,4096,130,301.10,True
298,4096,109,360.40,True
299,4096,132,181.90,True
300,4096,110,321.80,True
301,4096,131,343.60,True
302,4096,121,399.10,True
303,4096,134,603.20,True
304,4096,108,271.00,True
305,4096,134,182.60,True
306,4096,109,120.70,True
307,4096,134,397.20,True
308,4096,106,293.40,True
309,4096,114,387.60,True
310,4096,102,250.50,True
311,4096,103,267.90,True
312,4096,99,157.70,True
313,4096,114,175.20,True
314,4096,99,121.90,True
315,4096,100,154.80,True
316,4096,92,257.60,True
317,4096,130,177.90,True
318,4096,135,181.60,True
319,4096,144,548.20,True
320,4096,131,298.70,True
321,4096,130,400.60,True
322,4096,100,384.00,True
323,4096,131,954.20,True
324,4096,131,597.40,True
325,4096,123,407.30,True
326,4096,134,341.70,True
327,4096,104,364.90,True
328,4096,137,133.30,True
329,4096,136,333.10,True
330,4096,114,249.50,True
331,4096,113,321.00,True
332,4096,136,427.10,True
333,4096,102,449.00,True
334,4096,144,383.00,True
335,4096,103,482.20,True
336,4096,235,306.80,True
337,4096,138,518.90,True
338,4096,134,131.40,True
339,4096,99,234.60,True
340,4096,129,263.80,True
341,4096,95,335.70,True
342,4096,134,146.40,True
343,4096,128,192.30,True
344,4096,132,269.00,True
345,4096,138,189.30,True
346,4096,97,471.00,True
347,4096,140,328.40,True
348,4096,96,169.00,True
349,4096,141,433.20,True
350,4096,92,267.80,True
351,4096,132,501.70,True
352,4096,105,146.50,True
353,4096,130,181.90,True
354,4096,95,334.60,True
355,4096,145,286.40,True
356,4096,100,344.20,True
357,4096,184,372.70,True
358,4096,116,363.60,True
359,4096,131,180.50,True
360,4096,94,237.00,True
361,4096,137,470.00,True
362,4096,95,137.30,True
363,4096,132,227.10,True
364,4096,164,347.10,True
365,4096,112,320.40,True
366,4096,127,398.70,True
367,4096,94,190.50,True
368,4096,123,398.60,True
369,4096,95,500.80,True
370,4096,89,342.90,True
371,4096,88,132.30,True
372,4096,88,105.70,True
373,4096,87,115.90,True
374,4096,88,104.10,True
375,4096,88,115.30,True
376,4096,97,147.10,True
377,4096,91,173.90,True
378,4096,126,308.10,True
379,4096,145,366.40,True
380,4096,186,459.70,True
381,4096,132,444.00,True
382,4096,111,175.80,True
383,4096,127,389.30,True
384,4096,99,402.30,True
385,4096,133,332.40,True
386,4096,93,161.00,True
387,4096,139,283.90,True
388,4096,144,359.40,True
389,4096,98,434.00,True
390,4096,147,141.10,True
391,4096,98,201.50,True
392,4096,147,263.20,True
393,4096,97,322.60,True
394,4096,89,225.40,True
395,4096,137,179.00,True
396,4096,123,378.40,True
397,4096,139,269.90,True
398,4096,139,264.90,True
399,4096,138,175.00,True
400,4096,111,255.40,True
401,4096,139,272.30,True
402,4096,114,265.00,True
403,4096,149,338.60,True
404,4096,119,265.90,True
405,4096,131,342.20,True
406,4096,110,330.30,True
407,4096,120,386.10,True
408,4096,100,252.60,True
409,4096,129,146.80,True
410,4096,95,126.90,True
411,4096,130,239.60,True
412,4096,94,130.80,True
413,4096,128,581.70,True
414,4096,98,130.00,True
415,4096,122,400.50,True
416,4096,208,241.20,True
417,4096,138,233.90,True
418,4096,99,330.80,True
419,4096,131,474.20,True
420,4096,93,370.10,True
421,4096,139,419.30,True
422,4096,94,476.30,True
423,4096,134,434.90,True
424,4096,99,265.80,True
425,4096,135,330.80,True
426,4096,117,322.40,True
427,4096,159,480.70,True
428,4096,139,407.00,True
429,4096,94,448.90,True
430,4096,152,366.90,True
431,4096,104,175.40,True
432,4096,171,380.70,True
433,4096,105,446.00,True
434,4096,93,198.50,True
435,4096,90,116.80,True
436,4096,90,115.40,True
437,4096,90,116.40,True
438,4096,109,105.50,True
439,4096,89,113.00,True
440,4096,90,321.20,True
441,4096,88,449.80,True
442,4096,137,135.50,True
443,4096,143,326.70,True
444,4096,136,159.40,True
445,4096,133,522.70,True
446,4096,137,137.30,True
447,4096,135,423.90,True
448,4096,133,147.30,True
449,4096,134,179.10,True
450,4096,135,272.80,True
451,4096,134,408.20,True
452,4096,134,140.40,True
453,4096,135,402.90,True
454,4096,134,246.00,True
455,4096,132,511.90,True
456,4096,136,360.90,True
457,4096,134,353.60,True
458,4096,135,273.40,True
459,4096,103,639.40,True
460,4096,143,268.90,True
461,4096,100,222.20,True
462,4096,183,317.80,True
463,4096,94,189.30,True
464,4096,180,268.70,True
465,4096,112,545.70,True
466,4096,137,436.70,True
467,4096,92,399.90,True
468,4096,132,144.20,True
469,4096,94,213.20,True
470,4096,197,133.10,True
471,4096,95,401.70,True
472,4096,130,167.40,True
473,4096,92,336.70,True
474,4096,135,271.10,True
475,4096,117,332.20,True
476,4096,143,318.80,True
477,4096,94,319.70,True
478,4096,216,269.20,True
479,4096,108,363.40,True
480,4096,144,254.10,True
481,4096,124,508.80,True
482,4096,95,131.20,True
483,4096,137,310.70,True
484,4096,93,329.30,True
485,4096,148,293.90,True
486,4096,123,131.10,True
487,4096,133,468.30,True
488,4096,139,276.50,True
489,4096,178,307.50,True
490,4096,98,279.40,True
491,4096,204,179.50,True
492,4096,110,271.00,True
493,4096,2496,189.10,True
494,4096,109,120.20,True
495,4096,92,311.40,True
496,4096,173,240.40,True
497,4096,94,476.30,True
498,4096,171,331.80,True
499,4096,95,249.20,True
500,4096,91,141.50,True
501,4096,91,186.20,True
502,4096,94,132.00,True
503,4096,93,143.20,True
504,4096,90,106.20,True
505,4096,89,118.90,True
506,4096,100,190.80,True
507,4096,170,382.60,True
508,4096,2782,363.10,True
509,4096,161,188.60,True
510,4096,167,148.50,True
511,4096,168,468.80,True
512,4096,96,276.90,True
513,4096,151,309.30,True
514,4096,97,129.30,True
515,4096,137,343.70,True
516,4096,144,123.90,True
517,4096,129,492.40,True
518,4096,178,361.10,True
519,4096,97,470.40,True
520,4096,146,270.40,True
521,4096,100,322.10,True
522,4096,154,391.30,True
523,4096,98,355.30,True
524,4096,131,129.80,True
525,4096,95,448.80,True
526,4096,167,130.00,True
527,4096,96,369.30,True
528,4096,157,364.50,True
529,4096,97,438.60,True
530,4096,160,266.90,True
531,4096,172,531.30,True
532,4096,96,258.70,True
533,4096,131,612.00,True
534,4096,96,356.70,True
535,4096,134,317.20,True
536,4096,95,154.70,True
537,4096,157,425.80,True
538,4096,99,403.50,True
539,4096,137,274.70,True
540,4096,136,131.80,True
541,4096,153,405.80,True
542,4096,136,119.40,True
543,4096,148,477.00,True
544,4096,143,358.40,True
545,4096,146,514.20,True
546,4096,143,154.30,True
547,4096,143,252.00,True
548,4096,95,293.00,True
549,4096,130,337.50,True
550,4096,111,361.80,True
551,4096,157,544.90,True
552,4096,131,408.80,True
553,4096,134,176.70,True
554,4096,131,246.10,True
555,4096,128,184.30,True
556,4096,292,323.10,True
557,4096,126,481.50,True
558,4096,126,275.60,True
559,4096,123,183.50,True
560,4096,96,107.30,True
561,4096,90,118.60,True
562,4096,90,106.00,True
563,4096,89,115.10,True
564,4096,88,104.90,True
565,4096,89,115.50,True
566,4096,87,106.00,True
567,4096,92,115.00,True
568,4096,91,136.00,True
569,4096,180,451.30,True
570,4096,130,150.30,True
571,4096,140,198.30,True
572,4096,133,397.50,True
573,4096,126,214.00,True
574,4096,121,318.80,True
575,4096,104,557.60,True
576,4096,124,265.60,True
577,4096,131,184.70,True
578,4096,94,311.10,True
579,4096,129,626.00,True
580,4096,94,133.90,True
581,4096,130,329.20,True
582,4096,123,358.90,True
583,4096,201,486.50,True
584,4096,130,129.50,True
585,4096,129,341.10,True
586,4096,145,317.90,True
587,4096,137,390.50,True
588,4096,100,406.00,True
589,4096,151,182.10,True
590,4096,141,263.10,True
591,4096,143,381.90,True
592,4096,136,264.70,True
593,4096,153,432.10,True
594,4096,135,289.00,True
595,4096,180,325.10,True
596,4096,134,364.20,True
597,4096,203,470.20,True
598,4096,140,210.00,True
599,4096,135,448.70,True
600,4096,139,359.40,True
601,4096,123,393.00,True
602,4096,141,278.70,True
603,4096,144,393.40,True
604,4096,123,267.70,True
605,4096,132,471.10,True
606,4096,125,269.00,True
607,4096,225,391.40,True
608,4096,142,256.30,True
609,4096,131,249.50,True
610,4096,116,191.90,True
611,4096,131,396.70,True
612,4096,108,295.10,True
613,4096,132,330.40,True
614,4096,114,253.00,True
615,4096,143,197.30,True
616,4096,135,266.40,True
617,4096,96,183.20,True
618,4096,132,272.50,True
619,4096,1710,302.50,True
620,4096,98,365.30,True
621,4096,136,410.70,True
622,4096,109,242.20,True
623,4096,94,255.20,True
624,4096,91,143.20,True
625,4096,92,113.70,True
626,4096,93,104.40,True
627,4096,89,114.40,True
628,4096,91,105.50,True
629,4096,89,114.10,True
630,4096,92,346.60,True
631,4096,129,349.10,True
632,4096,132,131.30,True
633,4096,140,184.10,True
634,4096,138,435.10,True
635,4096,5841,512.30,True
636,4096,136,348.40,True
637,4096,143,249.70,True
638,4096,132,220.90,True
639,4096,136,193.50,True
640,4096,125,415.50,True
641,4096,134,183.10,True
642,4096,114,420.50,True
643,4096,190,278.70,True
644,4096,106,268.50,True
645,4096,182,613.10,True
646,4096,113,156.80,True
647,4096,185,546.90,True
648,4096,113,140.90,True
649,4096,131,422.50,True
650,4096,100,319.80,True
651,4096,186,449.80,True
652,4096,100,271.00,True
653,4096,137,507.30,True
654,4096,102,266.10,True
655,4096,180,182.60,True
656,4096,98,133.60,True
657,4096,94,717.80,True
658,4096,194,272.70,True
659,4096,98,252.00,True
660,4096,178,279.20,True
661,4096,98,10570.00,True
662,4096,135,151.80,True
663,4096,93,324.10,True
664,4096,131,124.80,True
665,4096,95,524.90,True
666,4096,140,131.00,True
667,4096,93,185.40,True
668,4096,187,391.20,True
669,4096,99,199.30,True
670,4096,131,367.10,True
671,4096,101,336.00,True
672,4096,133,141.90,True
673,4096,118,194.30,True
674,4096,134,287.50,True
675,4096,92,344.30,True
676,4096,134,402.90,True
677,4096,94,194.30,True
678,4096,143,149.80,True
679,4096,100,227.00,True
680,4096,134,153.80,True
681,4096,93,486.60,True
682,4096,138,486.70,True
683,4096,135,419.00,True
684,4096,93,129.20,True
685,4096,128,327.30,True
686,4096,98,298.40,True
687,4096,204,276.80,True
688,4096,97,265.90,True
689,4096,94,404.50,True
690,4096,93,146.30,True
691,4096,92,189.00,True
692,4096,92,119.00,True
693,4096,92,125.10,True
694,4096,93,149.00,True
695,4096,137,469.50,True
696,4096,145,180.90,True
697,4096,132,442.60,True
698,4096,151,181.60,True
699,4096,108,520.50,True
700,4096,188,307.40,True
701,4096,121,274.50,True
702,4096,184,205.90,True
703,4096,108,464.30,True
704,4096,149,187.50,True
705,4096,111,352.80,True
706,4096,130,354.90,True
707,4096,141,651.40,True
708,4096,1591,136.00,True
709,4096,129,205.80,True
710,4096,97,253.90,True
711,4096,131,448.60,True
712,4096,93,361.20,True
713,4096,148,311.50,True
714,4096,141,352.20,True
715,4096,134,339.80,True
716,4096,117,362.50,True
717,4096,136,336.60,True
718,4096,125,203.20,True
719,4096,132,297.30,True
720,4096,100,336.80,True
721,4096,136,174.40,True
722,4096,111,310.90,True
723,4096,143,397.50,True
724,4096,132,264.60,True
725,4096,143,529.20,True
726,4096,132,185.10,True
727,4096,128,224.90,True
728,4096,102,128.50,True
729,4096,126,330.70,True
730,4096,100,252.10,True
731,4096,130,464.10,True
732,4096,191,132.80,True
733,4096,129,459.00,True
734,4096,129,284.70,True
735,4096,155,183.70,True
736,4096,163,432.60,True
737,4096,101,261.70,True
738,4096,93,129.50,True
739,4096,132,435.10,True
740,4096,101,150.90,True
741,4096,130,194.90,True
742,4096,108,187.50,True
743,4096,161,279.70,True
744,4096,105,359.70,True
745,4096,133,331.70,True
746,4096,103,285.70,True
747,4096,136,207.70,True
748,4096,616,167.60,True
749,4096,216,487.80,True
750,4096,115,243.70,True
751,4096,96,247.20,True
752,4096,92,111.90,True
753,4096,92,137.60,True
754,4096,91,107.30,True
755,4096,90,117.20,True
756,4096,90,105.40,True
757,4096,91,115.40,True
758,4096,94,255.10,True
759,4096,136,214.60,True
760,4096,149,229.20,True
761,4096,120,347.40,True
762,4096,145,231.00,True
763,4096,128,336.70,True
764,4096,96,367.30,True
765,4096,131,205.30,True
766,4096,97,252.00,True
767,4096,143,356.30,True
768,4096,130,210.30,True
769,4096,95,461.60,True
770,4096,141,136.50,True
771,4096,93,416.00,True
772,4096,128,131.20,True
773,4096,200,187.90,True
774,4096,97,145.30,True
775,4096,197,451.00,True
776,4096,93,145.00,True
777,4096,131,447.70,True
778,4096,96,266.20,True
779,4096,140,316.10,True
780,4096,107,410.30,True
781,4096,150,182.40,True
782,4096,276,345.40,True
783,4096,243,185.30,True
784,4096,143,132.40,True
785,4096,125,182.50,True
786,4096,157,176.30,True
787,4096,112,452.10,True
788,4096,138,303.10,True
789,4096,111,264.50,True
790,4096,144,479.90,True
791,4096,112,266.90,True
792,4096,142,156.10,True
793,4096,114,198.30,True
794,4096,139,355.20,True
795,4096,98,319.00,True
796,4096,146,401.30,True
797,4096,93,426.20,True
798,4096,138,365.10,True
799,4096,126,442.80,True
800,4096,130,131.20,True
801,4096,166,179.90,True
802,4096,134,341.50,True
803,4096,102,325.80,True
804,4096,136,363.70,True
805,4096,92,187.80,True
806,4096,132,186.20,True
807,4096,130,354.60,True
808,4096,143,278.20,True
809,4096,179,502.50,True
810,4096,126,131.70,True
811,4096,129,160.10,True
812,4096,131,112.90,True
813,4096,107,120.20,True
814,4096,102,105.60,True
815,4096,105,116.10,True
816,4096,114,106.30,True
817,4096,109,116.40,True
818,4096,100,140.50,True
819,4096,126,413.90,True
820,4096,172,362.80,True
821,4096,134,413.70,True
822,4096,92,480.30,True
823,4096,128,310.00,True
824,4096,137,266.60,True
825,4096,101,180.80,True
826,4096,129,362.40,True
827,4096,144,450.60,True
828,4096,196,134.20,True
829,4096,157,165.10,True
830,4096,127,359.70,True
831,4096,138,323.00,True
832,4096,96,262.50,True
833,4096,136,445.20,True
834,4096,105,357.40,True
835,4096,130,413.10,True
836,4096,205,385.90,True
837,4096,140,412.80,True
838,4096,153,346.90,True
839,4096,136,254.70,True
840,4096,150,271.20,True
841,4096,134,300.00,True
842,4096,100,314.10,True
843,4096,95,468.70,True
844,4096,132,419.00,True
845,4096,192,374.10,True
846,4096,126,295.50,True
847,4096,132,455.80,True
848,4096,95,131.30,True
849,4096,127,293.80,True
850,4096,93,268.60,True
851,4096,129,424.60,True
852,4096,93,363.60,True
853,4096,127,424.50,True
854,4096,131,149.70,True
855,4096,94,497.40,True
856,4096,131,132.70,True
857,4096,93,178.50,True
858,4096,134,393.00,True
859,4096,95,197.30,True
860,4096,136,165.20,True
861,4096,96,330.00,True
862,4096,129,305.40,True
863,4096,96,219.10,True
864,4096,131,159.30,True
865,4096,134,587.90,True
866,4096,92,131.20,True
867,4096,137,257.10,True
868,4096,93,304.90,True
869,4096,133,448.00,True
870,4096,100,265.50,True
871,4096,138,183.50,True
872,4096,102,107.10,True
873,4096,97,128.90,True
874,4096,94,106.30,True
875,4096,95,199.80,True
876,4096,92,325.70,True
877,4096,91,530.80,True
878,4096,92,186.10,True
879,4096,92,170.70,True
880,4096,91,124.90,True
881,4096,137,234.40,True
882,4096,133,156.10,True
883,4096,136,312.60,True
884,4096,132,352.40,True
885,4096,132,549.90,True
886,4096,101,190.50,True
887,4096,140,555.90,True
888,4096,126,192.20,True
889,4096,156,277.10,True
890,4096,97,193.30,True
891,4096,145,482.80,True
892,4096,108,320.00,True
893,4096,137,241.50,True
894,4096,138,154.40,True
895,4096,112,297.50,True
896,4096,145,208.00,True
897,4096,217,204.30,True
898,4096,102,373.40,True
899,4096,139,456.00,True
900,4096,109,132.60,True
901,4096,142,374.40,True
902,4096,111,174.10,True
903,4096,133,242.00,True
904,4096,99,447.40,True
905,4096,136,180.20,True
906,4096,109,364.30,True
907,4096,138,437.40,True
908,4096,107,315.80,True
909,4096,136,307.00,True
910,4096,98,436.40,True
911,4096,132,341.60,True
912,4096,113,256.90,True
913,4096,128,470.70,True
914,4096,114,361.70,True
915,4096,127,338.50,True
916,4096,102,364.90,True
917,4096,134,322.60,True
918,4096,124,256.90,True
919,4096,131,557.80,True
920,4096,116,186.40,True
921,4096,133,478.60,True
922,4096,115,119.90,True
923,4096,129,181.30,True
924,4096,117,106.70,True
925,4096,131,246.40,True
926,4096,109,130.90,True
927,4096,133,332.30,True
928,4096,119,363.00,True
929,4096,136,329.30,True
930,4096,117,326.10,True
931,4096,133,231.80,True
932,4096,96,108.10,True
933,4096,89,548.70,True
934,4096,148,344.20,True
935,4096,139,291.50,True
936,4096,104,147.00,True
937,4096,98,261.00,True
938,4096,92,152.30,True
939,4096,94,178.40,True
940,4096,92,130.20,True
941,4096,91,141.70,True
942,4096,89,130.80,True
943,4096,90,142.10,True
944,4096,92,286.10,True
945,4096,156,286.70,True
946,4096,135,322.90,True
947,4096,133,388.20,True
948,4096,125,334.10,True
949,4096,131,182.60,True
950,4096,135,523.60,True
951,4096,154,208.90,True
952,4096,120,361.80,True
953,4096,135,433.00,True
954,4096,138,142.80,True
955,4096,92,536.10,True
956,4096,185,346.20,True
957,4096,99,597.80,True
958,4096,183,357.60,True
959,4096,99,242.00,True
960,4096,185,187.10,True
961,4096,97,329.50,True
962,4096,190,299.60,True
963,4096,93,410.30,True
964,4096,185,201.50,True
965,4096,98,223.70,True
966,4096,129,319.60,True
967,4096,130,181.00,True
968,4096,93,136.00,True
969,4096,130,401.40,True
970,4096,93,131.70,True
971,4096,130,353.00,True
972,4096,93,265.90,True
973,4096,132,334.40,True
974,4096,92,132.90,True
975,4096,135,196.70,True
976,4096,95,264.90,True
977,4096,137,433.90,True
978,4096,95,265.00,True
979,4096,134,586.70,True
980,4096,135,383.50,True
981,4096,93,389.90,True
982,4096,134,326.10,True
983,4096,94,281.90,True
984,4096,89,173.20,True
985,4096,135,445.50,True
986,4096,123,231.80,True
987,4096,114,172.80,True
988,4096,118,267.50,True
989,4096,128,524.70,True
990,4096,215,132.60,True
991,4096,140,244.30,True
992,4096,104,267.60,True
993,4096,134,221.30,True
994,4096,174,268.70,True
995,4096,133,331.40,True
996,4096,101,131.30,True
997,4096,147,457.00,True
998,4096,170,360.40,True
999,4096,101,158.50,True
1000,4096,93,106.10,True
1001,4096,103,171.00,True
1002,4096,109,124.00,True
1003,4096,107,154.20,True
1004,4096,104,105.40,True
1005,4096,105,125.10,True
1006,4096,91,361.80,True
1007,4096,124,226.60,True
1008,4096,130,133.70,True
1009,4096,193,248.10,True
1010,4096,126,497.20,True
1011,4096,126,475.20,True
1012,4096,100,128.20,True
1013,4096,137,256.70,True
1014,4096,101,229.80,True
1015,4096,129,428.10,True
1016,4096,132,311.30,True
1017,4096,98,425.90,True
1018,4096,131,336.30,True
1019,4096,97,382.30,True
1020,4096,136,132.10,True
1021,4096,140,449.90,True
1022,4096,99,131.60,True
1023,4096,137,242.60,True
1024,4096,98,434.60,True
1025,4096,144,179.80,True
1026,4096,100,259.20,True
1027,4096,135,423.80,True
1028,4096,101,259.60,True
1029,4096,134,231.20,True
1030,4096,103,317.10,True
1031,4096,134,759.70,True
1032,4096,127,270.20,True
1033,4096,135,448.30,True
1034,4096,136,197.30,True
1035,4096,135,440.60,True
1036,4096,127,449.40,True
1037,4096,114,187.70,True
1038,4096,140,357.90,True
1039,4096,100,414.30,True
1040,4096,125,167.60,True
1041,4096,99,187.70,True
1042,4096,124,154.10,True
1043,4096,99,334.30,True
1044,4096,124,380.10,True
1045,4096,114,410.40,True
1046,4096,127,381.70,True
1047,4096,98,332.20,True
1048,4096,127,281.80,True
1049,4096,96,198.80,True
1050,4096,125,267.20,True
1051,4096,98,438.30,True
1052,4096,132,361.40,True
1053,4096,99,389.20,True
1054,4096,132,143.50,True
1055,4096,99,248.00,True
1056,4096,131,450.80,True
1057,4096,99,328.80,True
1058,4096,134,143.60,True
1059,4096,101,155.60,True
1060,4096,90,105.70,True
1061,4096,89,132.80,True
1062,4096,89,105.90,True
1063,4096,87,115.50,True
1064,4096,88,205.00,True
1065,4096,87,257.80,True
